PROGRESS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_FTG,HUM_2_FW,HUM_2_FTG,HUM_1_POS,HUM_2_POS,ROB_1_VEL,ROB_1_CHG,PRSCS_LOWER_BOUND,PRSCS_UPPER_BOUND,FTG_HUM_1,FTG_HUM_2
0,7.01,2.83,0.62,0.11,328,37.0,52.0,d,e/u,d,e/u,"4178.60, 693.29","70.28, 534.16",70.0,11.55881977,0.0,0.0981446,0,0.062
0,6.802262789,2.670404311,0.6749417856,0.2352035651,546,54.33300343,89.1811551,d,e/u,d,e/u,"4374.08, 403.67","1396.45, 718.65",80.00560914,11.47636067,0.471055,0.571024,1,0.0545
2,6.8,2.67,0.67,0.24,363,54.0,89.0,d,e/u,d,e/u,"366.29, 176.10","2543.23, 202.06",80.0,11.4214838,0.548764,0.648669,1,0.0861
3,7.47,2.19,0.57,0.25,131,63.0,59.0,d,e/u,d,e/u,"428.36, 173.65","2920.11, 196.01",36.0,11.42916953,0.0,0.0981446,0,0.0214
0,6.36,3.68,0.5,0.15,182,25.0,98.0,d,e/u,d,e/u,"3225.64, 164.78","2412.61, 597.02",70.0,11.77432966,0.0,0.0981446,0,0.918
5,5.05,3.94,0.65,0.34,92,64.0,53.0,d,e/u,d,e/u,"2903.45, 195.18","2881.35, 197.22",91.0,11.49924606,1.0,1.0,1,0.0
2,7.05,2.13,0.64,0.29,311,98.0,67.0,d,e/u,d,e/u,"548.34, 194.95","2048.26, 181.79",82.0,11.60340964,0.858885,0.958622,1,0.0335
0,7.44,2.48,0.71,0.13,167,51.0,98.0,d,e/u,d,e/u,"365.17, 177.35","3108.03, 421.63",58.0,11.80522617,0.0,0.0981446,0,0.4854
3,6.46,3.1,0.7,0.31,94,65.0,70.0,d,e/u,d,e/u,"405.68, 174.33","2896.86, 198.41",83.0,11.37072267,0.897759,0.996418,1,0.1479
0,5.43,3.21,0.56,0.27,601,97.0,65.0,d,e/u,d,e/u,"283.37, 226.93","561.99, 775.95",47.0,12.17363616,0.258954,0.358884,0,0.3653
0,5.86,3.32,0.61,0.16,435,54.0,38.0,d,e/u,d,e/u,"3599.64, 770.47","4445.72, 743.68",72.0,12.105456,0.0,0.0981446,0,0.8455
0,6.02,3.84,0.54,0.18,545,32.0,59.0,d,e/u,d,e/u,"1810.22, 215.79","77.26, 630.90",56.0,11.57265976,0.32666,0.426627,0,0.0777
4,5.27,3.72,0.59,0.39,293,82.0,50.0,d,e/u,d,e/u,"895.83, 183.60","2872.31, 200.81",86.0,12.01202146,0.901855,1.0,1,0.1285
0,6.12,4.05,0.67,0.23,466,47.0,47.0,d,e/u,d,e/u,"2679.60, 262.09","3458.65, 749.55",51.0,11.22602074,0.0,0.0981446,0,0.0754
0,7.05,2.12,0.74,0.33,558,75.0,35.0,d,e/u,d,e/u,"3138.20, 228.91","1217.09, 746.95",32.0,12.25219469,0.0,0.0981446,0,0.0
0,6.67,2.9,0.73,0.14,606,54.0,43.0,d,e/u,d,e/u,"179.28, 621.78","2626.14, 228.42",39.0,11.16019251,0.0,0.0981446,0,0.0
3,6.42,2.66,0.55,0.21,115,20.0,48.0,d,e/u,d,e/u,"400.00, 200.00","2882.69, 209.97",92.0,11.12850757,0.0,0.0981446,0,0.1371
0,6.82,3.14,0.74,0.26,360,82.0,36.0,d,e/u,d,e/u,"4060.60, 216.13","2338.88, 323.46",72.0,11.58578257,0.901855,1.0,1,0.0457
4,5.26,3.23,0.66,0.38,138,34.0,95.0,d,e/u,d,e/u,"1161.81, 171.92","2851.42, 193.68",50.0,12.2400855,0.901855,1.0,1,0.0517
4,6.63,2.32,0.64,0.35,402,56.0,44.0,d,e/u,d,e/u,"772.96, 165.67","2840.80, 201.48",84.0,11.19690482,0.858885,0.958622,1,0.3274
3,6.04,3.97,0.69,0.29,138,23.0,66.0,d,e/u,d,e/u,"493.40, 185.08","2851.40, 200.13",61.0,11.91332028,0.0,0.0981446,0,0.0035
0,5.41,4.19,0.62,0.26,180,38.0,79.0,d,e/u,d,e/u,"373.78, 183.02","138.53, 411.75",39.0,11.11602763,0.0,0.0981446,0,0.0
3,6.13,4.27,0.73,0.26,305,86.0,67.0,d,e/u,d,e/u,"451.52, 188.38","2802.74, 198.55",91.0,11.61138623,0.496074,0.595965,1,0.0942
0,6.67,2.9,0.73,0.14,606,54.0,43.0,d,e/u,d,e/u,"179.28, 621.78","2626.14, 228.42",39.0,11.16019251,0.0,0.0981446,0,0.0
0,7.01,2.83,0.62,0.11,328,37.0,52.0,d,e/u,d,e/u,"4178.60, 693.29","70.28, 534.16",70.0,11.55881977,0.0,0.0981446,0,0.0627
4,6.42,2.66,0.55,0.21,1,20.0,48.0,d,e/u,d,e/u,"2498.07, 187.41","2882.69, 209.97",92.0,11.09506722,0.0,0.0981446,0,0.0
0,6.84,4.09,0.55,0.4,499,82.0,90.0,d,e/u,d,e/u,"2395.67, 515.35","2973.66, 264.56",92.0,11.67045035,0.440168,0.540079,0,0.037
4,5.05,2.23,0.61,0.13,89,33.0,78.0,d,e/u,d,e/u,"1660.08, 193.08","2896.08, 198.18",72.0,11.49639324,0.0,0.0981446,0,0.3074
3,6.75,3.75,0.62,0.36,243,45.0,60.0,d,e/u,d,e/u,"466.64, 180.50","2874.06, 201.93",83.0,12.20329313,0.901855,1.0,1,0.0151
0,5.43,2.85,0.5,0.33,253,31.0,75.0,d,e/u,d,e/u,"211.87, 723.35","1777.71, 414.59",46.0,11.48085857,0.0,0.0981446,0,0.0323
0,6.230521382,3.64858563,0.6408177305,0.1660626132,330,38.08165954,98.11098676,d,e/u,d,e/u,"1427.61, 714.67","1495.42, 387.52",33.08681931,12.13899843,0.0,0.0981446,0,0.0911
1,6.25,4.12,0.56,0.18,310,94.0,24.0,d,e/u,d,e/u,"363.25, 161.10","3018.72, 499.71",55.0,12.15363419,0.0,0.0981446,0,0.0415
0,7.42,2.81,0.72,0.16,694,78.0,76.0,d,e/u,d,e/u,"2011.81, 315.73","2292.61, 482.03",42.0,11.45020851,0.0,0.0981446,0,0.8641
0,5.82,3.94,0.54,0.31,181,77.0,78.0,d,e/u,d,e/u,"311.52, 155.76","2436.27, 221.71",99.0,12.17626041,0.243604,0.343446,0,0.013
0,6.844236613,4.086252861,0.552790693,0.3981327145,500,82.01301622,90.65157225,d,e/u,d,e/u,"2395.67, 515.35","2973.66, 264.56",92.42614602,11.67048699,0.417753,0.517731,0,0.035
5,6.21,3.36,0.62,0.2,112,51.0,64.0,d,e/u,d,e/u,"2672.00, 192.59","2857.59, 200.51",78.0,11.54176717,1.0,1.0,1,0.0
3,6.12,4.05,0.67,0.23,156,47.0,28.0,d,e/u,d,e/u,"400.00, 200.00","2890.40, 199.96",51.0,11.13342642,0.000468738,0.0989152,0,0.0008
3,6.01,3.44,0.77,0.24,365,46.0,80.0,d,e/u,d,e/u,"421.51, 188.29","2868.00, 193.51",40.0,11.73434709,0.901855,1.0,1,0.0228
0,6.55,3.49,0.51,0.38,312,77.0,95.0,d,e/u,d,e/u,"335.83, 165.76","3537.83, 710.51",45.0,12.12664765,0.0,0.0981446,0,0.1602
0,7.42,2.81,0.72,0.16,1,78.0,76.0,d,e/u,d,e/u,"314.92, 157.46","2292.61, 482.03",42.0,11.24995631,0.0,0.0981446,0,0.2454
0,5.82,3.94,0.54,0.31,545,77.0,78.0,d,e/u,d,e/u,"1808.47, 343.50","2436.27, 221.71",99.0,12.28424881,0.238123,0.338029,0,0.0208
5,5.27,3.72,0.59,0.39,146,82.0,50.0,d,e/u,d,e/u,"2665.08, 191.99","2852.19, 201.21",86.0,11.96880433,1.0,1.0,1,0.0
0,6.09,2.93,0.69,0.2,1,72.0,35.0,d,e/u,d,e/u,"311.69, 155.84","2405.18, 406.77",34.0,12.01124283,0.0,0.0981446,0,0.1239
0,6.38,2.79,0.6,0.19,176,86.0,63.0,d,e/u,d,e/u,"1889.35, 340.61","631.28, 692.81",75.0,11.43420088,0.0,0.0981446,0,0.0
1,6.12,4.05,0.67,0.23,311,47.0,47.0,d,e/u,d,e/u,"693.95, 190.17","3411.67, 750.93",51.0,11.17901294,0.0,0.0981446,0,0.7344
0,7.05,2.12,0.74,0.33,558,75.0,35.0,d,e/u,d,e/u,"3138.20, 228.91","1217.09, 746.95",32.0,12.25219469,0.0,0.0981446,0,0.0
0,5.71,4.34,0.66,0.26,294,48.0,67.0,d,e/u,d,e/u,"3313.08, 212.76","3635.85, 690.65",42.0,12.37029545,0.337396,0.43722,0,0.0526
0,6.667804515,2.58517288,0.7617678224,0.1780251035,435,58.55572979,76.23920037,d,e/u,d,e/u,"1913.61, 326.97","825.52, 691.49",69.1437872,11.44523457,0.0,0.0981446,0,0.0
0,7.23,4.03,0.67,0.2,1,49.0,30.0,d,e/u,d,e/u,"3009.75, 615.60","947.86, 795.78",85.0,11.48766383,0.0,0.0981446,0,0.0
0,6.424697575,2.152560267,0.7136834305,0.1204712474,434,51.60560093,83.95190791,d,e/u,d,e/u,"1976.28, 407.90","2528.11, 229.78",59.86723717,12.14157935,0.0,0.0981446,0,0.0
0,7.23,4.03,0.67,0.2,337,49.0,30.0,d,e/u,d,e/u,"3009.75, 615.60","947.86, 795.78",85.0,11.58488282,0.0,0.0981446,0,0.0
0,5.48,2.63,0.65,0.17,357,38.0,65.0,d,e/u,d,e/u,"1360.47, 168.56","1329.62, 782.03",37.0,11.26323948,0.0,0.0981446,0,0.912
3,5.21,4.08,0.71,0.34,376,22.0,39.0,d,e/u,d,e/u,"597.38, 193.24","2900.07, 199.85",93.0,11.64391232,0.795511,0.895417,1,0.0051
3,6.21,3.36,0.62,0.2,223,51.0,64.0,d,e/u,d,e/u,"435.94, 179.22","2857.59, 200.51",78.0,11.57500354,0.901855,1.0,1,0.0152
3,6.38,3.71,0.51,0.3,103,59.0,36.0,d,e/u,d,e/u,"508.06, 199.47","2924.19, 198.26",72.0,11.94005141,0.0651433,0.16499,0,0.0105
5,6.75,3.75,0.62,0.36,121,45.0,60.0,d,e/u,d,e/u,"2937.57, 196.57","2874.06, 201.93",83.0,12.16710847,1.0,1.0,1,0.0
0,7.44,2.18,0.53,0.19,241,65.0,82.0,d,e/u,d,e/u,"2250.17, 407.14","2381.88, 335.87",68.0,12.26700896,0.0,0.0981446,0,0.0
4,6.26,2.38,0.77,0.39,156,72.0,59.0,d,e/u,d,e/u,"2197.95, 183.74","2968.74, 199.35",92.0,12.18505657,0.901855,1.0,1,0.9993
0,7.07,3.85,0.61,0.32,419,32.0,55.0,d,e/u,d,e/u,"897.86, 674.11","1003.85, 774.62",95.0,11.48857856,0.0,0.0981446,0,0.9378
0,5.03,2.14,0.74,0.25,642,73.0,56.0,d,e/u,d,e/u,"1467.38, 280.01","607.40, 734.15",66.0,11.93622719,0.901855,1.0,1,0.2214
0,6.7,3.12,0.73,0.3,1,39.0,40.0,d,e/u,d,e/u,"2016.60, 417.93","1559.79, 221.11",80.0,12.16288082,0.0,0.0981446,0,0.0
5,6.84,4.09,0.55,0.4,167,49.0,90.0,d,e/u,d,e/u,"2607.15, 190.86","2866.97, 194.21",92.0,11.57133473,1.0,1.0,1,0.0
0,5.82,3.94,0.54,0.31,363,77.0,78.0,d,e/u,d,e/u,"393.38, 167.95","2436.27, 221.71",99.0,12.2293918,0.462396,0.562296,1,0.0079
0,7.17,3.62,0.71,0.16,221,69.0,60.0,d,e/u,d,e/u,"345.53, 169.44","1596.10, 315.44",33.0,12.19210441,0.0,0.0981446,0,0.032
0,5.45,3.84,0.55,0.15,231,51.0,55.0,d,e/u,d,e/u,"337.82, 168.86","1972.20, 631.59",38.0,11.1174384,0.0,0.0981446,0,0.0198
0,7.44,2.48,0.71,0.13,84,51.0,98.0,d,e/u,d,e/u,"365.83, 177.38","3108.03, 421.63",58.0,11.78094462,0.0,0.0981446,0,0.3928
4,5.26,3.23,0.66,0.38,138,57.0,95.0,d,e/u,d,e/u,"1242.55, 168.56","2851.42, 193.68",50.0,12.24008656,0.897759,0.996418,1,0.0158
0,6.67,2.59,0.76,0.18,144,58.0,76.0,d,e/u,d,e/u,"1913.61, 326.97","825.52, 691.49",69.0,11.35856617,0.0,0.0981446,0,0.0
5,7.23,4.3,0.66,0.24,167,61.0,46.0,d,e/u,d,e/u,"2925.10, 231.67","2924.15, 198.27",98.0,11.98768624,1.0,1.0,1,0.0
0,6.81,2.96,0.6,0.22,198,35.0,73.0,d,e/u,d,e/u,"2823.94, 340.35","190.55, 268.99",36.0,11.93073276,0.0,0.0981446,0,0.0
0,6.46,3.1,0.7,0.31,284,65.0,70.0,d,e/u,d,e/u,"3766.18, 776.64","707.50, 747.35",83.0,11.42799875,0.226802,0.326753,0,0.2775
0,6.67,2.9,0.73,0.14,202,54.0,43.0,d,e/u,d,e/u,"179.28, 621.78","2626.14, 228.42",39.0,11.1587862,0.0,0.0981446,0,0.0
5,6.02,3.84,0.54,0.18,181,32.0,59.0,d,e/u,d,e/u,"2964.44, 197.78","2878.99, 197.35",56.0,11.46465434,1.0,1.0,1,0.0
0,7.44,2.48,0.71,0.13,84,51.0,98.0,d,e/u,d,e/u,"363.85, 179.88","3108.03, 421.63",58.0,11.7809397,0.0,0.0981446,0,0.1119
0,6.94,2.46,0.64,0.2,1,45.0,83.0,d,e/u,d,e/u,"2775.41, 236.20","2190.72, 647.18",76.0,11.13009093,0.0,0.0981446,0,0.0
0,6.34,3.28,0.75,0.26,170,83.0,94.0,d,e/u,d,e/u,"3035.95, 476.62","3222.69, 767.67",72.0,11.84425212,0.0,0.0981446,0,0.0
0,5.05,3.72,0.58,0.31,323,83.0,85.0,d,e/u,d,e/u,"2233.51, 464.92","2434.94, 304.36",60.0,12.29929284,0.0,0.0981446,0,0.0852
0,5.050932218,3.723170934,0.5752299182,0.3069568213,324,83.91250724,85.23437512,d,e/u,d,e/u,"2233.51, 464.92","2434.94, 304.36",60.54580437,12.29931422,0.0,0.0981446,0,0.0852
0,7.12,3.68,0.6,0.23,192,37.0,85.0,d,e/u,d,e/u,"2974.93, 410.44","3634.84, 277.10",61.0,12.24726915,0.0,0.0981446,0,0.0
0,7.29,2.83,0.65,0.32,193,58.0,79.0,d,e/u,d,e/u,"857.57, 184.95","4434.23, 442.63",78.0,11.77975038,0.0,0.0981446,0,0.0188
5,7.27,3.92,0.51,0.36,1,45.0,93.0,d,e/u,d,e/u,"2762.19, 194.35","2889.94, 193.49",52.0,12.21115737,1.0,1.0,1,0.0
0,6.631666788,2.317584905,0.6439864589,0.3540237936,604,56.97928124,73.77704948,d,e/u,d,e/u,"104.91, 208.84","2206.47, 300.61",84.69341687,11.25782055,0.442633,0.542552,0,0.0768
0,7.12,3.59,0.53,0.11,431,38.0,79.0,d,e/u,d,e/u,"3754.34, 789.02","176.55, 363.53",76.0,11.15689104,0.0,0.0981446,0,0.783
0,7.01,4.45,0.66,0.36,330,76.0,75.0,d,e/u,d,e/u,"801.43, 728.17","364.20, 741.87",35.0,11.71599643,0.0,0.0981446,0,0.0
2,7.23,4.3,0.66,0.24,167,61.0,46.0,d,e/u,d,e/u,"104.08, 278.90","1676.47, 169.83",98.0,11.98768747,0.373031,0.47293,0,0.0596
0,5.48,2.63,0.65,0.17,536,38.0,65.0,d,e/u,d,e/u,"3572.83, 278.65","1329.62, 782.03",37.0,11.31748321,0.0,0.0981446,0,0.8626
0,6.42,3.7,0.53,0.38,583,83.0,32.0,d,e/u,d,e/u,"110.69, 488.87","519.32, 262.95",83.0,11.10892004,0.0,0.0981446,0,0.0
0,7.38,2.75,0.59,0.3,375,65.0,74.0,d,e/u,d,e/u,"3681.29, 733.16","755.82, 276.56",41.0,11.31854472,0.277379,0.377232,0,0.0429
0,6.09,2.93,0.69,0.2,221,72.0,35.0,d,e/u,d,e/u,"300.46, 150.23","2405.18, 406.77",34.0,12.0726099,0.0,0.0981446,0,0.0361
5,6.23,3.85,0.55,0.21,171,25.0,96.0,d,e/u,d,e/u,"2924.32, 196.38","2828.56, 193.77",67.0,11.87519281,1.0,1.0,1,0.0
0,6.25,4.12,0.56,0.18,465,94.0,41.0,d,e/u,d,e/u,"1803.78, 378.72","2999.74, 645.48",55.0,12.20063445,0.419126,0.518993,0,0.0247
0,6.25,2.45,0.64,0.17,355,91.0,31.0,d,e/u,d,e/u,"751.28, 209.26","618.66, 271.69",45.0,12.23048952,0.0,0.0981446,0,0.2887
0,7.121101146,3.677018538,0.6021785794,0.2266660849,579,37.73744395,85.42809403,d,e/u,d,e/u,"2974.93, 410.44","3634.84, 277.10",61.17793026,12.36180787,0.0,0.0981446,0,0.0
4,5.05,2.23,0.61,0.13,1,33.0,47.0,d,e/u,d,e/u,"1916.89, 183.23","2790.44, 200.64",72.0,11.47056211,0.0,0.0981446,0,0.4683
0,5.89,3.2,0.5,0.18,399,65.0,68.0,d,e/u,d,e/u,"3059.04, 338.15","2547.95, 572.69",70.0,11.11727229,0.0,0.0981446,0,0.0
0,6.25,2.45,0.64,0.17,355,91.0,31.0,d,e/u,d,e/u,"751.28, 209.26","618.66, 271.69",45.0,12.23048952,0.0,0.0981446,0,0.1288
3,5.05,2.23,0.61,0.13,177,33.0,78.0,d,e/u,d,e/u,"156.52, 242.37","2896.08, 198.18",72.0,11.52249568,0.901855,1.0,1,0.1542
0,5.65,3.24,0.71,0.27,100,86.0,80.0,d,e/u,d,e/u,"377.77, 164.14","4200.11, 792.34",85.0,11.63124338,0.0,0.0981446,0,0.0514
0,7.12,3.59,0.53,0.11,287,38.0,79.0,d,e/u,d,e/u,"2033.75, 173.97","176.55, 363.53",76.0,11.11291743,0.0,0.0981446,0,0.0
0,5.54,3.88,0.66,0.11,105,72.0,54.0,d,e/u,d,e/u,"272.48, 136.23","2652.23, 681.42",92.0,11.35924282,0.0,0.0981446,0,0.4525
0,6.42,2.15,0.71,0.12,289,51.0,83.0,d,e/u,d,e/u,"1976.28, 407.90","2528.11, 229.78",59.0,12.09756576,0.0,0.0981446,0,0.0
4,5.43,2.85,0.5,0.33,1,31.0,75.0,d,e/u,d,e/u,"1253.73, 400.55","2877.66, 195.43",46.0,11.40496291,0.0,0.0981446,0,0.0906
1,5.27,3.48,0.77,0.2,317,47.0,42.0,d,e/u,d,e/u,"647.35, 191.87","3922.45, 696.76",45.0,11.25152727,0.417753,0.517731,0,0.9524
0,6.94,2.46,0.64,0.2,419,45.0,83.0,d,e/u,d,e/u,"2775.41, 236.20","2190.72, 647.18",76.0,11.16707318,0.0,0.0981446,0,0.0
0,6.25,2.45,0.64,0.17,355,91.0,31.0,d,e/u,d,e/u,"751.28, 209.26","618.66, 271.69",45.0,12.23048952,0.0,0.0981446,0,0.177
4,6.21,3.04,0.68,0.27,458,43.0,77.0,d,e/u,d,e/u,"313.23, 326.62","2871.27, 197.78",94.0,11.27493409,0.0,0.0981446,0,0.7406
3,6.12,4.05,0.67,0.23,1,47.0,47.0,d,e/u,d,e/u,"462.51, 182.17","2874.59, 199.50",51.0,11.10224885,0.0,0.0981446,0,0.0626
0,7.278117847,2.42173359,0.763147865,0.3591391167,351,79.65769157,46.97732777,d,e/u,d,e/u,"2970.74, 312.58","403.78, 753.84",46.14655892,11.10490137,0.0,0.0981446,0,0.0
3,6.42,2.66,0.55,0.21,115,20.0,48.0,d,e/u,d,e/u,"676.97, 190.41","2882.69, 209.97",92.0,11.12849979,0.0,0.0981446,0,0.1371
0,5.41,4.19,0.62,0.26,540,38.0,79.0,d,e/u,d,e/u,"3115.69, 584.43","138.53, 411.75",39.0,11.22282963,0.0,0.0981446,0,0.9668
0,5.64,4.07,0.54,0.17,257,34.0,57.0,d,e/u,d,e/u,"387.72, 259.61","2926.68, 408.94",83.0,12.39720755,0.000468738,0.0989152,0,0.7755
0,7.44,2.18,0.53,0.19,361,65.0,82.0,d,e/u,d,e/u,"2250.17, 407.14","2381.88, 335.87",68.0,12.30372892,0.0,0.0981446,0,0.0
3,5.18,3.3,0.77,0.21,143,64.0,79.0,d,e/u,d,e/u,"489.61, 175.89","2886.28, 195.34",83.0,11.8433051,0.218743,0.318568,0,0.2916
0,6.34,3.28,0.75,0.26,340,83.0,94.0,d,e/u,d,e/u,"3035.95, 476.62","3222.69, 767.67",72.0,11.89449703,0.0,0.0981446,0,0.0
5,5.97,3.44,0.76,0.14,231,74.0,63.0,d,e/u,d,e/u,"2713.85, 193.87","2911.47, 195.60",79.0,11.87323844,1.0,1.0,1,0.0
0,5.03,2.14,0.74,0.25,642,73.0,56.0,d,e/u,d,e/u,"1467.38, 280.01","607.40, 734.15",66.0,11.93622719,0.901855,1.0,1,0.2207
0,7.29,3.03,0.75,0.36,488,64.0,74.0,d,e/u,d,e/u,"210.64, 762.82","1730.07, 368.56",52.0,12.26656823,0.0,0.0981446,0,0.0
3,6.66,3.14,0.69,0.31,134,36.0,93.0,d,e/u,d,e/u,"443.39, 183.36","2889.94, 193.50",49.0,11.22039518,0.00358196,0.102241,0,0.005
0,5.97,3.44,0.76,0.14,693,74.0,63.0,d,e/u,d,e/u,"2435.56, 591.61","1462.01, 536.68",79.0,12.00947781,0.822723,0.922673,1,0.1373
0,5.27,3.72,0.59,0.39,440,82.0,50.0,d,e/u,d,e/u,"2744.96, 374.82","2688.23, 307.80",86.0,12.0566229,0.901855,1.0,1,0.2244
0,5.05,3.72,0.58,0.31,215,83.0,85.0,d,e/u,d,e/u,"359.71, 164.64","2434.94, 304.36",60.0,12.26623598,0.262878,0.362857,0,0.0196
4,7.01,2.83,0.62,0.11,1,22.0,52.0,d,e/u,d,e/u,"1579.49, 164.77","2865.33, 197.52",70.0,11.46147624,0.0,0.0981446,0,0.097
4,7.01,2.83,0.62,0.11,1,22.0,52.0,d,e/u,d,e/u,"1246.61, 167.61","2853.80, 196.58",70.0,11.46147317,0.0,0.0981446,0,0.097
3,5.09,2.8,0.68,0.15,461,64.0,37.0,d,e/u,d,e/u,"422.56, 172.27","2921.78, 199.89",43.0,11.39383945,0.402622,0.502616,0,0.0067
0,5.59,4.24,0.51,0.32,336,75.0,87.0,d,e/u,d,e/u,"1972.40, 260.47","1597.98, 306.47",53.0,11.40078403,0.0,0.0981446,0,0.9846
0,7.124630416,3.590414331,0.5298584072,0.1106305172,432,38.4260476,79.24174091,d,e/u,d,e/u,"3754.34, 789.02","176.55, 363.53",76.30666854,11.15692158,0.0,0.0981446,0,0.7736
5,6.04,3.97,0.69,0.29,138,23.0,66.0,d,e/u,d,e/u,"2523.94, 188.48","2839.40, 200.10",61.0,11.91334252,1.0,1.0,1,0.0
3,5.43,2.85,0.5,0.33,85,31.0,75.0,d,e/u,d,e/u,"278.08, 184.17","2877.66, 195.43",46.0,11.43021602,0.0,0.0981446,0,0.0232
0,5.89,3.2,0.5,0.18,199,65.0,68.0,d,e/u,d,e/u,"3059.04, 338.15","2547.95, 572.69",70.0,11.11418245,0.0,0.0981446,0,0.0
0,6.38,2.79,0.6,0.19,351,86.0,63.0,d,e/u,d,e/u,"1889.35, 340.61","631.28, 692.81",75.0,11.48501085,0.0,0.0981446,0,0.0
2,7.38,2.75,0.59,0.3,125,39.0,74.0,d,e/u,d,e/u,"411.34, 199.61","2861.15, 194.03",41.0,11.24324212,0.0,0.0981446,0,0.0065
3,6.84,4.09,0.55,0.4,1,82.0,90.0,d,e/u,d,e/u,"398.01, 159.95","2848.97, 194.29",92.0,11.52431184,0.0,0.0981446,0,0.0012
0,6.38,2.79,0.6,0.19,526,86.0,63.0,d,e/u,d,e/u,"1889.35, 340.61","631.28, 692.81",75.0,11.53805287,0.0,0.0981446,0,0.0
0,7.44,2.48,0.71,0.13,167,51.0,98.0,d,e/u,d,e/u,"1153.18, 179.67","3108.03, 421.63",58.0,11.80522533,0.0,0.0981446,0,0.9853
3,5.43,3.21,0.56,0.27,401,97.0,65.0,d,e/u,d,e/u,"400.00, 200.00","2878.52, 194.36",47.0,12.11335617,0.107051,0.206887,0,0.1678
1,5.86,3.32,0.61,0.16,145,54.0,38.0,d,e/u,d,e/u,"527.93, 195.84","3419.80, 756.67",72.0,12.01883034,0.0,0.0981446,0,0.0248
3,5.43,3.21,0.56,0.27,201,97.0,65.0,d,e/u,d,e/u,"386.67, 164.94","2878.52, 194.36",47.0,12.05502496,0.0413775,0.141115,0,0.6871
0,5.54,3.88,0.66,0.11,105,72.0,54.0,d,e/u,d,e/u,"272.51, 136.17","2652.23, 681.42",92.0,11.35922609,0.0,0.0981446,0,0.247
0,6.23,3.65,0.64,0.17,109,38.0,98.0,d,e/u,d,e/u,"362.71, 182.80","1495.42, 387.52",33.0,12.07265469,0.0,0.0981446,0,0.038
0,5.83,4.26,0.51,0.33,636,61.0,49.0,d,e/u,d,e/u,"107.37, 392.88","2588.26, 228.29",36.0,11.60908687,0.901855,1.0,1,0.0266
0,7.01,2.83,0.62,0.11,219,37.0,52.0,d,e/u,d,e/u,"2877.59, 168.07","70.28, 534.16",70.0,11.52576348,0.0,0.0981446,0,0.0
0,6.42,3.7,0.53,0.38,583,83.0,32.0,d,e/u,d,e/u,"110.69, 488.87","519.32, 262.95",83.0,11.10892004,0.0,0.0981446,0,0.0
3,6.63,2.32,0.64,0.35,402,56.0,73.0,d,e/u,d,e/u,"394.36, 169.53","2869.81, 195.09",84.0,11.19688161,0.462396,0.562296,1,0.0649
0,5.41,4.19,0.62,0.26,540,38.0,79.0,d,e/u,d,e/u,"3115.69, 584.43","138.53, 411.75",39.0,11.22282963,0.0,0.0981446,0,0.978
0,7.28,2.42,0.76,0.36,350,79.0,46.0,d,e/u,d,e/u,"2970.74, 312.58","403.78, 753.84",46.0,11.10487694,0.0,0.0981446,0,0.0
0,5.05,3.72,0.58,0.31,107,83.0,85.0,d,e/u,d,e/u,"359.71, 164.64","2434.94, 304.36",60.0,12.23420016,0.0,0.0981446,0,0.0101
3,6.96,2.91,0.59,0.16,1,80.0,78.0,d,e/u,d,e/u,"297.59, 133.19","2876.81, 194.16",33.0,11.36612177,0.0,0.0981446,0,0.3969
0,5.05,2.23,0.61,0.13,265,33.0,78.0,d,e/u,d,e/u,"58.26, 254.49","1961.04, 223.67",72.0,11.54945028,0.369038,0.468939,0,0.2684
0,7.29,2.83,0.65,0.32,289,58.0,79.0,d,e/u,d,e/u,"3015.77, 759.21","4434.23, 442.63",78.0,11.80914934,0.00358196,0.102241,0,0.0353
0,5.966250071,3.44278557,0.7604346004,0.1422321318,694,74.34808175,63.71325921,d,e/u,d,e/u,"2435.56, 591.61","1462.01, 536.68",79.18843632,12.00952667,0.800547,0.900525,1,0.0788
5,7.27,3.92,0.51,0.36,168,45.0,93.0,d,e/u,d,e/u,"2762.19, 194.35","2889.94, 193.49",52.0,12.25874085,1.0,1.0,1,0.0
0,6.34,3.61,0.73,0.27,380,95.0,38.0,d,e/u,d,e/u,"2184.49, 263.17","70.15, 332.47",30.0,11.47632012,0.0,0.0981446,0,0.0
0,5.170040987,4.012036784,0.5168140553,0.3573246047,485,34.35253625,35.50722341,d,e/u,d,e/u,"2243.24, 545.97","2157.96, 672.09",40.65939956,12.12247868,0.901855,1.0,1,0.1243
0,6.129348089,4.355730926,0.7443910888,0.2433873521,499,36.99626352,56.1547568,d,e/u,d,e/u,"4261.88, 758.20","3785.30, 270.22",89.09979693,11.16930542,0.0,0.0981446,0,0.6152
1,5.59,2.6,0.56,0.26,251,59.0,92.0,d,e/u,d,e/u,"402.49, 174.57","2432.66, 613.06",85.0,12.33875025,0.901855,1.0,1,0.6115
5,5.43,3.21,0.56,0.27,201,97.0,65.0,d,e/u,d,e/u,"2924.57, 195.02","2878.52, 194.36",47.0,12.05502026,1.0,1.0,1,0.0
