Configuration_ID,Has_Match,mc_config,opt_config
221,False,,"{'PRGS': 0, 'ORCH_1_Dstop': 6.29, 'ORCH_1_Drestart': 2.76, 'ORCH_1_Fstop': 0.79, 'ORCH_1_Frestart': 0.16, 'PSCS__TAU': 506, 'HUM_1_VEL': 65.0, 'HUM_2_VEL': 57.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 3013.23, 'HUM_1_POS_Y': 370.06, 'HUM_2_POS_X': 4338.47, 'HUM_2_POS_Y': 298.47, 'ROB_1_VEL': 31.0, 'ROB_1_CHG': 11.57682179, 'SCS': 0, 'FTG': 0.0}"
222,False,,"{'PRGS': 5, 'ORCH_1_Dstop': 5.77, 'ORCH_1_Drestart': 3.9, 'ORCH_1_Fstop': 0.74, 'ORCH_1_Frestart': 0.33, 'PSCS__TAU': 176, 'HUM_1_VEL': 35.0, 'HUM_2_VEL': 51.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 2535.23, 'HUM_1_POS_Y': 188.73, 'HUM_2_POS_X': 2910.19, 'HUM_2_POS_Y': 194.33, 'ROB_1_VEL': 38.0, 'ROB_1_CHG': 11.41496523, 'SCS': 1, 'FTG': 0.0}"
223,False,,"{'PRGS': 0, 'ORCH_1_Dstop': 6.67, 'ORCH_1_Drestart': 2.9, 'ORCH_1_Fstop': 0.73, 'ORCH_1_Frestart': 0.14, 'PSCS__TAU': 202, 'HUM_1_VEL': 54.0, 'HUM_2_VEL': 43.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 179.28, 'HUM_1_POS_Y': 621.78, 'HUM_2_POS_X': 2626.14, 'HUM_2_POS_Y': 228.42, 'ROB_1_VEL': 39.0, 'ROB_1_CHG': 11.15873703, 'SCS': 0, 'FTG': 0.0}"
224,False,,"{'PRGS': 0, 'ORCH_1_Dstop': 5.59, 'ORCH_1_Drestart': 4.24, 'ORCH_1_Fstop': 0.51, 'ORCH_1_Frestart': 0.32, 'PSCS__TAU': 336, 'HUM_1_VEL': 75.0, 'HUM_2_VEL': 87.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 1972.4, 'HUM_1_POS_Y': 260.47, 'HUM_2_POS_X': 1597.98, 'HUM_2_POS_Y': 306.47, 'ROB_1_VEL': 53.0, 'ROB_1_CHG': 11.40078403, 'SCS': 0, 'FTG': 0.0}"
225,False,,"{'PRGS': 0, 'ORCH_1_Dstop': 5.029798988, 'ORCH_1_Drestart': 2.144414617, 'ORCH_1_Fstop': 0.7435615651, 'ORCH_1_Frestart': 0.2537103083, 'PSCS__TAU': 643, 'HUM_1_VEL': 73.28706358, 'HUM_2_VEL': 56.35390809, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 1467.38, 'HUM_1_POS_Y': 280.01, 'HUM_2_POS_X': 607.4, 'HUM_2_POS_Y': 734.15, 'ROB_1_VEL': 66.49403275, 'ROB_1_CHG': 11.93627299, 'SCS': 1, 'FTG': 0.0}"
226,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 5.302291897027381, 'ORCH_1_Drestart': 3.8092882119160696, 'ORCH_1_Fstop': 0.7869600570852785, 'ORCH_1_Frestart': 0.1347247991799133, 'PSCS__TAU': 107.0, 'HUM_1_VEL': 46.513151473503385, 'HUM_2_VEL': 78.80972436525425, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 359.71, 'HUM_1_POS_Y': 164.64, 'HUM_2_POS_X': 2434.94, 'HUM_2_POS_Y': 304.36, 'ROB_1_VEL': 57.72038445953819, 'ROB_1_CHG': 12.23420016, 'SCS': 0.1958515986900001, 'FTG': 0.00478775}","{'PRGS': 0, 'ORCH_1_Dstop': 5.15, 'ORCH_1_Drestart': 4.13, 'ORCH_1_Fstop': 0.79, 'ORCH_1_Frestart': 0.11, 'PSCS__TAU': 165, 'HUM_1_VEL': 51.0, 'HUM_2_VEL': 52.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 367.53, 'HUM_1_POS_Y': 177.39, 'HUM_2_POS_X': 2229.06, 'HUM_2_POS_Y': 294.91, 'ROB_1_VEL': 54.0, 'ROB_1_CHG': 12.21933999, 'SCS': 0, 'FTG': 0.0}"
227,False,,"{'PRGS': 0, 'ORCH_1_Dstop': 6.548398864, 'ORCH_1_Drestart': 3.490818206, 'ORCH_1_Fstop': 0.5087270148, 'ORCH_1_Frestart': 0.3780866429, 'PSCS__TAU': 469, 'HUM_1_VEL': 77.61437062, 'HUM_2_VEL': 95.06110578, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 3077.84, 'HUM_1_POS_Y': 434.87, 'HUM_2_POS_X': 3537.83, 'HUM_2_POS_Y': 710.51, 'ROB_1_VEL': 45.55397122, 'ROB_1_CHG': 12.17369301, 'SCS': 0, 'FTG': 0.0}"
228,False,,"{'PRGS': 0, 'ORCH_1_Dstop': 6.42, 'ORCH_1_Drestart': 2.15, 'ORCH_1_Fstop': 0.71, 'ORCH_1_Frestart': 0.12, 'PSCS__TAU': 289, 'HUM_1_VEL': 51.0, 'HUM_2_VEL': 83.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 1976.28, 'HUM_1_POS_Y': 407.9, 'HUM_2_POS_X': 2528.11, 'HUM_2_POS_Y': 229.78, 'ROB_1_VEL': 59.0, 'ROB_1_CHG': 12.09755946, 'SCS': 0, 'FTG': 0.0}"
229,False,,"{'PRGS': 2, 'ORCH_1_Dstop': 5.41, 'ORCH_1_Drestart': 3.39, 'ORCH_1_Fstop': 0.67, 'ORCH_1_Frestart': 0.11, 'PSCS__TAU': 92, 'HUM_1_VEL': 32.0, 'HUM_2_VEL': 30.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 830.12, 'HUM_1_POS_Y': 209.87, 'HUM_2_POS_X': 2474.14, 'HUM_2_POS_Y': 199.64, 'ROB_1_VEL': 60.0, 'ROB_1_CHG': 11.21449771, 'SCS': 0, 'FTG': 0.0}"
230,False,,"{'PRGS': 5, 'ORCH_1_Dstop': 5.05, 'ORCH_1_Drestart': 2.23, 'ORCH_1_Fstop': 0.61, 'ORCH_1_Frestart': 0.13, 'PSCS__TAU': 1, 'HUM_1_VEL': 33.0, 'HUM_2_VEL': 78.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 2586.4, 'HUM_1_POS_Y': 157.56, 'HUM_2_POS_X': 2896.08, 'HUM_2_POS_Y': 198.18, 'ROB_1_VEL': 72.0, 'ROB_1_CHG': 11.46998659, 'SCS': 1, 'FTG': 0.0}"
231,True,"{'PRGS': 2.0, 'ORCH_1_Dstop': 5.011883965660713, 'ORCH_1_Drestart': 2.477273045760916, 'ORCH_1_Fstop': 0.5867968577999751, 'ORCH_1_Frestart': 0.3560464623709896, 'PSCS__TAU': 392.0, 'HUM_1_VEL': 33.34063626799189, 'HUM_2_VEL': 61.47390917664562, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 692.64, 'HUM_1_POS_Y': 190.08, 'HUM_2_POS_X': 2221.8, 'HUM_2_POS_Y': 244.28, 'ROB_1_VEL': 87.54105009511647, 'ROB_1_CHG': 11.1510929, 'SCS': 0.8314894742500007, 'FTG': 0.3005143333333332}","{'PRGS': 2, 'ORCH_1_Dstop': 6.0, 'ORCH_1_Drestart': 2.49, 'ORCH_1_Fstop': 0.69, 'ORCH_1_Frestart': 0.29, 'PSCS__TAU': 392, 'HUM_1_VEL': 39.0, 'HUM_2_VEL': 36.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 692.29, 'HUM_1_POS_Y': 190.09, 'HUM_2_POS_X': 2428.46, 'HUM_2_POS_Y': 232.52, 'ROB_1_VEL': 66.0, 'ROB_1_CHG': 11.15107921, 'SCS': 1, 'FTG': 0.0}"
232,True,"{'PRGS': 3.0, 'ORCH_1_Dstop': 5.9726068263731085, 'ORCH_1_Drestart': 3.897733719534702, 'ORCH_1_Fstop': 0.761243835479166, 'ORCH_1_Frestart': 0.3278701238421777, 'PSCS__TAU': 365.0, 'HUM_1_VEL': 46.38667569800868, 'HUM_2_VEL': 75.73386950951554, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 421.51, 'HUM_1_POS_Y': 188.29, 'HUM_2_POS_X': 2900.51, 'HUM_2_POS_Y': 194.35, 'ROB_1_VEL': 72.60064748261496, 'ROB_1_CHG': 11.73433259, 'SCS': 0.9322803900000012, 'FTG': 0.0049235}","{'PRGS': 3, 'ORCH_1_Dstop': 6.01, 'ORCH_1_Drestart': 3.44, 'ORCH_1_Fstop': 0.77, 'ORCH_1_Frestart': 0.24, 'PSCS__TAU': 365, 'HUM_1_VEL': 46.0, 'HUM_2_VEL': 80.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 421.51, 'HUM_1_POS_Y': 188.29, 'HUM_2_POS_X': 2900.51, 'HUM_2_POS_Y': 194.35, 'ROB_1_VEL': 40.0, 'ROB_1_CHG': 11.73433259, 'SCS': 1, 'FTG': 0.0}"
233,False,,"{'PRGS': 0, 'ORCH_1_Dstop': 7.29, 'ORCH_1_Drestart': 3.03, 'ORCH_1_Fstop': 0.75, 'ORCH_1_Frestart': 0.36, 'PSCS__TAU': 162, 'HUM_1_VEL': 64.0, 'HUM_2_VEL': 74.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 210.64, 'HUM_1_POS_Y': 762.82, 'HUM_2_POS_X': 1730.07, 'HUM_2_POS_Y': 368.56, 'ROB_1_VEL': 52.0, 'ROB_1_CHG': 12.1692443, 'SCS': 0, 'FTG': 0.0}"
234,False,,"{'PRGS': 0, 'ORCH_1_Dstop': 6.38, 'ORCH_1_Drestart': 3.71, 'ORCH_1_Fstop': 0.51, 'ORCH_1_Frestart': 0.3, 'PSCS__TAU': 103, 'HUM_1_VEL': 99.0, 'HUM_2_VEL': 36.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 258.25, 'HUM_1_POS_Y': 128.81, 'HUM_2_POS_X': 352.97, 'HUM_2_POS_Y': 220.62, 'ROB_1_VEL': 72.0, 'ROB_1_CHG': 11.94007501, 'SCS': 0, 'FTG': 0.0}"
235,False,,"{'PRGS': 0, 'ORCH_1_Dstop': 7.07, 'ORCH_1_Drestart': 3.85, 'ORCH_1_Fstop': 0.61, 'ORCH_1_Frestart': 0.32, 'PSCS__TAU': 419, 'HUM_1_VEL': 32.0, 'HUM_2_VEL': 55.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 897.86, 'HUM_1_POS_Y': 674.11, 'HUM_2_POS_X': 1003.85, 'HUM_2_POS_Y': 774.62, 'ROB_1_VEL': 95.0, 'ROB_1_CHG': 11.48857856, 'SCS': 0, 'FTG': 0.0}"
236,False,,"{'PRGS': 0, 'ORCH_1_Dstop': 6.13, 'ORCH_1_Drestart': 4.36, 'ORCH_1_Fstop': 0.74, 'ORCH_1_Frestart': 0.24, 'PSCS__TAU': 498, 'HUM_1_VEL': 36.0, 'HUM_2_VEL': 56.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 4261.88, 'HUM_1_POS_Y': 758.2, 'HUM_2_POS_X': 3785.3, 'HUM_2_POS_Y': 270.22, 'ROB_1_VEL': 89.0, 'ROB_1_CHG': 11.16926877, 'SCS': 0, 'FTG': 0.0}"
237,False,,"{'PRGS': 0, 'ORCH_1_Dstop': 7.28, 'ORCH_1_Drestart': 2.42, 'ORCH_1_Fstop': 0.76, 'ORCH_1_Frestart': 0.36, 'PSCS__TAU': 116, 'HUM_1_VEL': 79.0, 'HUM_2_VEL': 46.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 2970.74, 'HUM_1_POS_Y': 312.58, 'HUM_2_POS_X': 403.78, 'HUM_2_POS_Y': 753.84, 'ROB_1_VEL': 46.0, 'ROB_1_CHG': 11.12663797, 'SCS': 0, 'FTG': 0.0}"
238,False,,"{'PRGS': 0, 'ORCH_1_Dstop': 6.81, 'ORCH_1_Drestart': 2.96, 'ORCH_1_Fstop': 0.6, 'ORCH_1_Frestart': 0.22, 'PSCS__TAU': 1, 'HUM_1_VEL': 35.0, 'HUM_2_VEL': 73.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 2823.94, 'HUM_1_POS_Y': 340.35, 'HUM_2_POS_X': 190.55, 'HUM_2_POS_Y': 268.99, 'ROB_1_VEL': 36.0, 'ROB_1_CHG': 11.87538842, 'SCS': 0, 'FTG': 0.0}"
239,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 6.467412307888329, 'ORCH_1_Drestart': 2.3668214372645253, 'ORCH_1_Fstop': 0.6667902697656599, 'ORCH_1_Frestart': 0.303588692862931, 'PSCS__TAU': 545.0, 'HUM_1_VEL': 30.40367040968093, 'HUM_2_VEL': 60.63810597511555, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 4374.08, 'HUM_1_POS_Y': 403.67, 'HUM_2_POS_X': 1396.45, 'HUM_2_POS_Y': 718.65, 'ROB_1_VEL': 82.01946038731266, 'ROB_1_CHG': 11.47632097, 'SCS': 0.4806515889876191, 'FTG': 0.0189667583333333}","{'PRGS': 0, 'ORCH_1_Dstop': 6.8, 'ORCH_1_Drestart': 2.67, 'ORCH_1_Fstop': 0.67, 'ORCH_1_Frestart': 0.24, 'PSCS__TAU': 545, 'HUM_1_VEL': 54.0, 'HUM_2_VEL': 89.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 4374.08, 'HUM_1_POS_Y': 403.67, 'HUM_2_POS_X': 1396.45, 'HUM_2_POS_Y': 718.65, 'ROB_1_VEL': 80.0, 'ROB_1_CHG': 11.47632097, 'SCS': 0, 'FTG': 0.0}"
240,False,,"{'PRGS': 0, 'ORCH_1_Dstop': 5.59, 'ORCH_1_Drestart': 2.6, 'ORCH_1_Fstop': 0.56, 'ORCH_1_Frestart': 0.26, 'PSCS__TAU': 377, 'HUM_1_VEL': 59.0, 'HUM_2_VEL': 92.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 4161.81, 'HUM_1_POS_Y': 215.39, 'HUM_2_POS_X': 2432.66, 'HUM_2_POS_Y': 613.06, 'ROB_1_VEL': 85.0, 'ROB_1_CHG': 12.37726363, 'SCS': 0, 'FTG': 0.0}"
241,False,,"{'PRGS': 0, 'ORCH_1_Dstop': 7.42, 'ORCH_1_Drestart': 2.81, 'ORCH_1_Fstop': 0.72, 'ORCH_1_Frestart': 0.16, 'PSCS__TAU': 1, 'HUM_1_VEL': 78.0, 'HUM_2_VEL': 76.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 314.92, 'HUM_1_POS_Y': 157.46, 'HUM_2_POS_X': 2292.61, 'HUM_2_POS_Y': 482.03, 'ROB_1_VEL': 42.0, 'ROB_1_CHG': 11.24994104, 'SCS': 0, 'FTG': 0.0}"
242,False,,"{'PRGS': 0, 'ORCH_1_Dstop': 6.356011003, 'ORCH_1_Drestart': 3.682627963, 'ORCH_1_Fstop': 0.5042805772, 'ORCH_1_Frestart': 0.1483835261, 'PSCS__TAU': 274, 'HUM_1_VEL': 42.81548911, 'HUM_2_VEL': 98.63076918, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 4377.5, 'HUM_1_POS_Y': 337.95, 'HUM_2_POS_X': 2412.61, 'HUM_2_POS_Y': 597.02, 'ROB_1_VEL': 70.47396187, 'ROB_1_CHG': 11.80192087, 'SCS': 0, 'FTG': 0.0}"
243,False,,"{'PRGS': 0, 'ORCH_1_Dstop': 6.94, 'ORCH_1_Drestart': 2.46, 'ORCH_1_Fstop': 0.64, 'ORCH_1_Frestart': 0.2, 'PSCS__TAU': 210, 'HUM_1_VEL': 45.0, 'HUM_2_VEL': 83.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 2775.41, 'HUM_1_POS_Y': 236.2, 'HUM_2_POS_X': 2190.72, 'HUM_2_POS_Y': 647.18, 'ROB_1_VEL': 76.0, 'ROB_1_CHG': 11.10645673, 'SCS': 0, 'FTG': 0.0}"
244,False,,"{'PRGS': 2, 'ORCH_1_Dstop': 7.3, 'ORCH_1_Drestart': 4.14, 'ORCH_1_Fstop': 0.74, 'ORCH_1_Frestart': 0.19, 'PSCS__TAU': 193, 'HUM_1_VEL': 87.0, 'HUM_2_VEL': 82.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 294.08, 'HUM_1_POS_Y': 150.42, 'HUM_2_POS_X': 2864.51, 'HUM_2_POS_Y': 194.29, 'ROB_1_VEL': 50.0, 'ROB_1_CHG': 11.44155639, 'SCS': 0, 'FTG': 0.0}"
245,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 6.245351013196534, 'ORCH_1_Drestart': 3.398180170555517, 'ORCH_1_Fstop': 0.5392956920762018, 'ORCH_1_Frestart': 0.2147761980577014, 'PSCS__TAU': 513.0, 'HUM_1_VEL': 41.21964947738878, 'HUM_2_VEL': 96.9383625479049, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 2737.48, 'HUM_1_POS_Y': 327.36, 'HUM_2_POS_X': 1231.01, 'HUM_2_POS_Y': 749.07, 'ROB_1_VEL': 96.04579172663271, 'ROB_1_CHG': 11.97728287, 'SCS': 0.6761752341299997, 'FTG': 0.01597115}","{'PRGS': 0, 'ORCH_1_Dstop': 6.23, 'ORCH_1_Drestart': 3.85, 'ORCH_1_Fstop': 0.55, 'ORCH_1_Frestart': 0.21, 'PSCS__TAU': 513, 'HUM_1_VEL': 42.0, 'HUM_2_VEL': 96.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 2737.48, 'HUM_1_POS_Y': 327.36, 'HUM_2_POS_X': 1231.01, 'HUM_2_POS_Y': 749.07, 'ROB_1_VEL': 67.0, 'ROB_1_CHG': 11.97728287, 'SCS': 1, 'FTG': 0.0}"
246,False,,"{'PRGS': 0, 'ORCH_1_Dstop': 7.29, 'ORCH_1_Drestart': 3.03, 'ORCH_1_Fstop': 0.75, 'ORCH_1_Frestart': 0.36, 'PSCS__TAU': 325, 'HUM_1_VEL': 64.0, 'HUM_2_VEL': 74.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 210.64, 'HUM_1_POS_Y': 762.82, 'HUM_2_POS_X': 1730.07, 'HUM_2_POS_Y': 368.56, 'ROB_1_VEL': 52.0, 'ROB_1_CHG': 12.21712945, 'SCS': 0, 'FTG': 0.0}"
247,False,,"{'PRGS': 0, 'ORCH_1_Dstop': 6.13, 'ORCH_1_Drestart': 4.36, 'ORCH_1_Fstop': 0.74, 'ORCH_1_Frestart': 0.24, 'PSCS__TAU': 498, 'HUM_1_VEL': 36.0, 'HUM_2_VEL': 56.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 4261.88, 'HUM_1_POS_Y': 758.2, 'HUM_2_POS_X': 3785.3, 'HUM_2_POS_Y': 270.22, 'ROB_1_VEL': 89.0, 'ROB_1_CHG': 11.16926877, 'SCS': 0, 'FTG': 0.0}"
248,False,,"{'PRGS': 0, 'ORCH_1_Dstop': 6.38, 'ORCH_1_Drestart': 3.71, 'ORCH_1_Fstop': 0.51, 'ORCH_1_Frestart': 0.3, 'PSCS__TAU': 309, 'HUM_1_VEL': 99.0, 'HUM_2_VEL': 36.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 4347.14, 'HUM_1_POS_Y': 534.45, 'HUM_2_POS_X': 352.97, 'HUM_2_POS_Y': 220.62, 'ROB_1_VEL': 72.0, 'ROB_1_CHG': 12.0021403, 'SCS': 0, 'FTG': 0.0}"
249,False,,"{'PRGS': 0, 'ORCH_1_Dstop': 6.42, 'ORCH_1_Drestart': 2.66, 'ORCH_1_Fstop': 0.55, 'ORCH_1_Frestart': 0.21, 'PSCS__TAU': 229, 'HUM_1_VEL': 34.0, 'HUM_2_VEL': 48.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 2654.51, 'HUM_1_POS_Y': 164.83, 'HUM_2_POS_X': 1400.13, 'HUM_2_POS_Y': 767.97, 'ROB_1_VEL': 92.0, 'ROB_1_CHG': 11.1623174, 'SCS': 0, 'FTG': 0.0}"
250,False,,"{'PRGS': 4, 'ORCH_1_Dstop': 6.63, 'ORCH_1_Drestart': 2.32, 'ORCH_1_Fstop': 0.64, 'ORCH_1_Frestart': 0.35, 'PSCS__TAU': 201, 'HUM_1_VEL': 56.0, 'HUM_2_VEL': 73.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 2905.61, 'HUM_1_POS_Y': 193.71, 'HUM_2_POS_X': 2796.19, 'HUM_2_POS_Y': 196.66, 'ROB_1_VEL': 84.0, 'ROB_1_CHG': 11.13852977, 'SCS': 1, 'FTG': 0.0}"
