id,ORCH_1_Dstop(%),ORCH_1_Drestart(%),ORCH_1_Fstop(%),ORCH_1_Frestart(%),PSCS__TAU(%),HUM_1_VEL(%),HUM_2_VEL(%),HUM_1_FW,HUM_1_AGE,HUM_1_STA,HUM_2_FW,HUM_2_AGE,HUM_2_STA,HUM_1_POS_X(%),HUM_1_POS_Y(%),HUM_2_POS_X(%),HUM_2_POS_Y(%),ROB_1_VEL(%),ROB_1_CHG(%)
502,0.8625349181540812,0.12045653094417759,0.3004859127725275,0.4426409747840642,0.0,0.08575264290847033,0.13386454823207947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1379516264289752,0.0
503,0.20162459379704173,0.5818851149638565,0.46073472149168376,0.8759949415638723,0.0,0.20446323312112571,0.3242358564083827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3228916812114284,0.0
505,0.14370877285896883,0.22061483463704085,0.33302714726896493,0.8950768382797821,0.0022222222222222222,0.18932252672471656,0.40595309318386885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22912290034953245,1.409230769274708e-05
506,0.005772865324038534,0.0872139281193327,0.2249024063142657,0.6117438560979669,0.0,0.6104010720867472,0.20184708535622817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05610618640941953,0.0
507,0.15535835249006844,0.8052012021928598,0.01038794839237004,0.4337369274892993,0.0022222222222222222,0.08208101669737157,0.6980617566891135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5366069898793075,3.0538461538699164e-05
508,0.48436263872104596,0.2734210784483668,0.5853735375211947,0.19665978255135863,0.0,0.8830046620377551,0.2449092615794011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5504398115795679,0.0
509,0.2540551779854116,0.07478007018307516,0.2483515965154903,0.21808747128329417,0.0,0.1565501204466222,0.27887695530158507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0672333681294197,0.0
510,0.5606082548993676,0.11265927035850094,0.09269188478671345,0.2448598903594519,0.0,0.7338098588918519,0.7250682257505855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3770499334131762,0.0
511,0.5921039050678842,0.5932880473611626,0.8818619257532189,0.09507838972908872,0.0,0.644560382942385,0.9284850752400887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3584071275535676,0.0
512,0.18166395097224247,0.8886725215736014,0.6334486992274249,0.18624658960804763,0.0,0.1619823095232452,0.35624667801590654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19335986636814043,0.0
513,0.6598663566771652,0.22786153905657294,0.6685979477237579,0.3021545391925156,0.0022222222222222222,0.08789129720765163,0.2603702620316204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04357359793735875,2.1138461538437405e-05
514,0.3222866026898686,0.16130365643719474,0.04991113687832596,0.12704582525250213,0.0,0.1704774265461494,0.08289686427573761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11786834931544073,0.0
515,0.5615470622633907,0.29099994740743523,0.17465776065128333,0.1965018414650319,0.06888888888888889,0.1615491853827972,0.3635509399137768,2.0,0.0,1.0,0.0,0.0,2.0,0.0024363636363636297,0.0006833333333333277,0.0001522727272727438,0.0065666666666666625,0.007543472243872072,0.09805581538461479
516,0.35311544691175956,0.050787584927300775,0.006439173112845104,0.27780944937609625,0.0,0.8945840672481851,0.2088858506835846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2534418916690124,0.0
517,0.8982319232664583,0.4595236426782819,0.009256151072543812,0.4664253186469993,0.0,0.07241337735981718,0.6998332723127536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01196034574063479,0.0
518,0.34459150144693246,0.2683944613472196,0.6322133188129071,0.7208628748649804,0.0,0.025377550770772826,0.009306729102541718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10028878289564887,0.0
519,0.4246361055633038,0.28837552124104154,0.7077791323921192,0.4221038855946222,0.0,0.11858293759734591,0.4446180035409172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06966804205560553,0.0
520,0.649874370589778,0.11567605935036625,0.08769890491008919,0.4659956677614092,0.0,0.21424693086107038,0.042029678602384025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6411127024763573,0.0
521,0.5443396266766151,0.4622078909775368,0.5961980839245727,0.3683543189167485,0.0,0.5271132175868237,0.6392726857872916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13600578837538008,0.0
522,0.0012541997464776244,0.3080649731819891,0.3207872173214591,0.01478404406039126,0.0,0.053062510266547895,0.38399438140120057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08919885055743078,0.0
523,0.7784934285564031,0.15058336545056364,0.0898389929020123,0.2741899797357073,0.0,0.05706208892588163,0.12470909151617146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2561648771661102,0.0
524,0.038582495402449624,0.28622724091788887,0.3991150873979491,0.5286692848420557,0.0,0.31784863490132065,0.3229666502280108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5513657847832405,0.0
525,0.2725970504836514,0.2867547182611201,0.7716207217494577,0.055613784588252974,0.0,0.013119785278378617,0.0962664745176458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6985586273105394,0.0
526,0.030946163037450347,0.3810531916744614,0.23105385043917862,0.19389383150476092,0.0,0.8311883386865406,0.6523380898172072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4066630340881809,0.0
527,0.9495794604778627,0.08223409653643525,0.22186593318599324,0.7097691152257738,0.0,0.28910220036384493,0.6211055194591406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1225727697542108,0.0
528,0.09918866296304252,0.4000478691689914,0.35789047621754977,0.3594738940259763,0.0022222222222222222,0.09618737985687094,0.0027945592463545664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10153865793214233,2.8192307692456502e-05
529,0.1661148243460911,0.4754849470226395,0.670768193050056,0.44900703964207167,0.0022222222222222222,0.041677044895133165,0.42295430441752524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29069494443718324,3.288461538494182e-05
530,0.6194037586920729,0.26631458517184414,0.1960284285415666,0.7522811412345405,0.0,0.08389638436543032,0.16086216402536901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07986993473416959,0.0
531,0.6511930097657832,0.28653338353069396,0.0012726099563146556,0.4206566878932156,0.0022222222222222222,0.017829094372368813,0.42611434312751667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5977204493414618,3.2892307691904165e-05
532,0.5818057644887947,0.20347464939584742,0.09331678636696297,0.3408109197359839,0.0,0.4841836998697349,0.6914354148824705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026913207681383257,0.0
533,0.03159448256077937,0.1379265248160026,0.32548182814533266,0.3400796526902946,0.0,0.48638732522161254,0.3748907088566759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3977270728482347,0.0
534,0.010183387210237881,0.2561611401932199,0.3296159260231286,0.0034455878849979724,0.0022222222222222222,0.2505135882662385,0.05665851734689592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13917943789322626,1.8792307692194744e-05
535,0.9817401851788585,0.6031264203419188,0.45928701097643754,0.2451619728832556,0.0,0.29013580763943675,0.06940668423855852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5602154117541586,2.1538461544204984e-07
536,0.5360843168471267,0.2134673829817336,0.9662018242659763,0.7638000481964442,0.0,0.36052491855234986,0.8736826529354981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.389508914041692,0.0
537,0.005513468730158522,0.3182876897791731,0.7685165770931275,0.061846506113284266,0.035555555555555556,0.1751088598626406,0.32107084770758626,1.0,1.0,0.0,2.0,0.0,0.0,0.010734090909090914,0.008366666666666684,0.004325000000000046,0.001300000000000002,0.025876187864317047,0.08450290769230757
538,0.16358149288734652,0.24282195959118394,0.5435057642969457,0.3640777092335452,0.0,0.6246472362744117,0.2133824908369599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034949045931124295,0.0
539,0.41899708421364146,0.297337563125242,0.013793404820624149,0.03122064168941137,0.0,0.11566641439287519,0.4074550306607329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3647159721993144,0.0
540,0.047261016917607535,0.7151714064675992,0.21509453113563,0.1225584050930676,0.022222222222222223,0.6198074919036518,0.0920633691803965,1.0,1.0,2.0,2.0,0.0,2.0,0.0003340909090909024,0.000533333333333322,0.005897727272727335,0.009116666666666665,0.028728027510735745,0.29059020769230726
541,0.823003477820788,0.013745535085045368,0.4710440101152949,0.5799607569000221,0.0,0.06586024954007123,0.0012054518437748486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013381794066378103,0.0
542,0.06844138840260428,0.09424971429895698,0.372738143292511,0.09061567863914695,0.0,0.2568089027427329,0.5150591524453578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08379118763069349,0.0
543,0.6142631877166125,0.1446095836249155,0.029585289440706704,0.42030879766762985,0.0,0.04505785138122848,0.03790389132722396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27665459413314386,0.0
544,0.49352457884062806,0.4546825470214831,0.7669915951087165,0.6475651119132152,0.0,0.14056188059506747,0.48622020084374334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038930693174723835,0.0
545,0.279952173736233,0.38469026317753274,0.3160836197383491,0.22555500076162763,0.0022222222222222222,0.5747723530976019,0.6315272262653212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5026733383159591,1.6446153845952082e-05
546,0.032456403780263085,0.43162966602956754,0.18898721278144326,0.1653583960705305,0.0,0.011520630810774231,0.08017133328827393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004928898652878745,0.0
547,0.27643051610037794,0.39128411475918,0.35813816261477904,0.2095521458497873,0.0,0.7769532994889582,0.6779184337736709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5303463168220576,0.0
548,0.1267876884475651,0.20849503291220445,0.276002798260058,0.09816419238997212,0.0,0.2853736431433993,0.6092063858878054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017766489992869033,0.0
549,0.6591700257192183,0.42379904944617497,0.14740202143237716,0.22996917476535933,0.0,0.8790968514723858,0.3703225251152533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4785502582599073,0.0
550,4.4573566415451185e-05,0.031329728606897866,0.4219509697992203,0.030395842699770612,0.0,0.09467984927373314,0.10623609452295812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15823929577705614,0.0
551,0.030283738431867845,0.6903377072420034,0.3535413023140047,0.19910987453492973,0.0,0.8580692746444768,0.21419708183648925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32759926228116265,0.0
552,0.5039873758324841,0.6209874455711116,0.6439409557050234,0.7833294114834558,0.0,0.14256651634092288,0.5734448339948793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0715268270980504,0.0
553,0.044108942359608605,0.2981810615183328,0.20367713575537716,0.33971360836284664,0.0,0.1460557725461322,0.29008493549712955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555441066132977,0.0
554,0.3671069475486405,0.17533183285250117,0.7426157761929222,0.26027218626362403,0.0,0.03930298695282448,0.043214512083800116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028713678491232436,0.0
555,0.824813714050352,0.1284474740659533,0.374736387410303,0.7819514125360593,0.0,0.29560565847643583,0.2829342493001712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40561632052052576,0.0
556,0.9182320416939838,0.26706220872453323,0.19567819462694588,0.7734668508427285,0.0,0.28810087604516904,0.5170264836996115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5343869296711028,0.0
557,0.7391758023863148,0.18459925292275053,0.11330427262921806,0.21480578158780153,0.0,0.14546080795982416,0.0786529543966911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2226807480714809,0.0
558,0.12395114269364811,0.3730479913194376,0.6198580449470288,0.5009572304853633,0.0022222222222222222,0.326560231857462,0.3686685349678072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5156552787659279,3.758461538438949e-05
559,0.43529296263139017,0.17390708162462545,0.3390782793213235,0.6573007554383544,0.0,0.39919733525846857,0.012566680958926924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7959668669068787,0.0
561,0.16358149288734652,0.24282195959118394,0.5435057642969457,0.3640777092335452,0.0,0.6246472362744117,0.2133824908369599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034949045931124295,0.0
562,0.6059473923938559,0.652180273099136,0.042983216270997174,0.9293739404051686,0.0022222222222222222,0.19242261539843275,0.21197493875826023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16280577452201409,1.8792307692194744e-05
563,0.8173553809122964,0.009667165998496863,0.1671442466131345,0.35828666081623695,0.0,0.2272028497779284,0.4896478009229075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7674619179771018,0.0
564,0.10899211906071286,0.14222087518749565,0.1959987355527992,0.006805678482648309,0.0,0.2153357796232548,0.2314969518699567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09555898322178089,0.0
565,0.18166395097224247,0.8886725215736014,0.6334486992274249,0.18624658960804763,0.0,0.1619823095232452,0.35624667801590654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19335986636814043,0.0
566,0.051941653374367645,0.47762312623715353,0.7434970529710951,0.6046331651736703,0.0,0.4942194444482506,0.6971282751293911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6495767877422423,0.0
567,0.2036735849393576,0.12819228238468378,0.04013465459384449,0.08685269803190397,0.0,0.014689028926269998,0.03414353402182968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03441951246585769,0.0
568,0.15055719913139712,0.10188890917803342,0.3930747430935503,0.2648765490645273,0.0,0.29757594991843295,0.5613455158493965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013557817175194081,0.0
569,0.07717139520539931,0.12137548907292217,0.42418118468164673,0.0012456555074654334,0.0,0.14371011128437122,0.5588757727432028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2040765087038819,0.0
570,0.34687042951299674,0.11489604803599285,0.4566642489338834,0.8917943638307108,0.0,0.2855763004766187,0.033524657571111456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34587604530892424,0.0
571,0.11486721646391089,0.1382856678287853,0.4975978932793412,0.6980644988327819,0.0,0.1262936837322625,0.03519688015517143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02891567243735074,0.0
572,0.00485015201602117,0.16942264826380243,0.10435860097040671,0.6962799142241198,0.0,0.026650406490825115,0.642675666030298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1454652414524168,0.0
573,0.20162459379704173,0.5818851149638565,0.46073472149168376,0.8759949415638723,0.0,0.20446323312112571,0.3242358564083827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3228916812114284,0.0
574,0.35350446225867105,0.33183016897923245,0.10751896572173272,0.5380205715924473,0.0,0.44163080348392286,0.40370140010336275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11313895533002401,0.0
575,0.0064373180565993945,0.7436108522650275,0.5978775111648023,0.0028298347590978894,0.0022222222222222222,0.15638188188544005,0.10858551624187293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18155230590845345,3.523076923118448e-05
576,0.3033947266907912,0.10079442845285502,0.8057332156497794,0.13969975881751842,0.0,0.3831207118757152,0.5350281619891593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1024857799119435,0.0
577,0.37795577826662735,0.04536475781584563,0.43692815521722655,0.3727153497400516,0.0022222222222222222,0.160252074099405,0.05703306489726704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5950180977706496,3.758461538438949e-05
578,0.16069564438433054,0.4578598793337859,0.24171724210891418,0.17044190847312565,0.0,0.5248637136279438,0.6065155260408589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6471871642230803,0.0
579,0.22282424455578181,0.49435075717535604,0.45492078739024194,0.15934143709806703,0.0022222222222222222,0.6128501615294564,0.021340110004189533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11661379187653702,2.3484615384680064e-05
581,0.04969396988739625,0.590611747292235,0.38583561690762636,0.18209005576157467,0.0,0.4323045742656381,0.05196681216000931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7717162987224364,0.0
582,0.8625349181540812,0.12045653094417759,0.3004859127725275,0.4426409747840642,0.0,0.08575264290847033,0.13386454823207947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1379516264289752,0.0
583,0.06506547863184409,0.1156172180134746,0.16882332782680953,0.26246225672832324,0.042222222222222223,0.18747019484914265,0.4741122693948857,1.0,1.0,1.0,0.0,0.0,2.0,0.00017045454545454547,0.000299999999999964,0.002143181818181781,0.008366666666666684,0.07227882891911455,0.14075265384615396
584,0.3766207930418499,0.192663119965564,0.5556037664490868,0.21788674871909364,0.0,0.007266618268329949,0.29428758401366223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0875891655892683,0.0
585,0.16951018986566843,0.43865714263085015,0.0032223926198652695,0.18801642236931737,0.0022222222222222222,0.027220748897178737,0.33262718330504776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13084752058765484,3.288461538494182e-05
586,0.2719235999375389,0.3831742769180515,0.32299458549487636,0.42269689097086055,0.0,0.3404353552506407,0.2962560067617072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7895303461403982,0.0
587,0.02187372493812383,0.05280022787680032,0.08931661491753135,0.22006379574075619,0.0,0.161052714015245,0.336004236152814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5291688819430054,0.0
588,0.7196976098426855,0.6867194869092055,0.6286184894090199,0.20698676580834793,0.0,0.44279340120135036,0.07318180081874398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6779679777153774,0.0
589,0.8934026496959774,0.010288519409924035,0.5323207820435889,0.6430325742080589,0.0,0.10913844692746691,0.017583535570343856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040456739483434895,0.0
590,0.2461923007548485,0.3731514335926255,0.18255552436115982,0.2577730266296126,0.0,0.4126236094696799,0.3549494309044844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06351431366524106,0.0
591,0.10281696091890388,0.03863542751416791,0.14342854866119376,0.47223464574848323,0.0,0.03662444359634053,0.12177671416598496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021411386430614243,0.0
592,0.24413125194812366,0.7604780649425342,0.7987933420067912,0.6812756889190865,0.0,0.6759693743323923,0.2682293752360453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066256182078262785,0.0
593,0.030283738431867845,0.6903377072420034,0.3535413023140047,0.19910987453492973,0.0,0.8580692746444768,0.21419708183648925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32759926228116265,0.0
594,0.09918866296304252,0.4000478691689914,0.35789047621754977,0.3594738940259763,0.0022222222222222222,0.09618737985687094,0.0027945592463545664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10153865793214233,2.8192307692456502e-05
595,0.6908834486621004,0.1204919913507995,0.5370053941992746,0.1194046213543683,0.013333333333333334,0.23660955706472728,0.24160218312703846,1.0,1.0,1.0,2.0,1.0,2.0,0.006818181818181818,0.024016666666666707,0.0061886363636363675,0.006583333333333362,0.13425275332666697,0.4833513846153848
596,0.32252079119801846,0.38913904987554365,0.2874018721642383,0.2690116469919151,0.0022222222222222222,0.02678190222129544,0.3366112198384678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06876639386369894,1.4099999999709422e-05
597,0.009720406866261655,0.7699119172913583,0.1132898233976609,0.1285956862803411,0.0,0.09521663116781026,0.25369018796831255,1.0,1.0,2.0,0.0,0.0,1.0,0.0048000000000000785,0.000266666666666661,0.0006431818181818017,0.004766666666666642,0.31460083880538353,0.4053049384615382
598,0.3673569671985927,0.23209289942830455,0.44016228554349085,0.9470822030707109,0.0,0.5858653024310769,0.7762676056664511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3391780802663756,0.0
599,0.22600634391013621,0.11031521404124778,0.5172504518342254,0.18598645331115454,0.0,0.17307077780420863,0.5464071586776433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35619502087040006,0.0
600,0.3942546109341503,0.22089028384014037,0.6460427440139562,0.05528186350202838,0.0,0.15735766805359078,0.06247954439297457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08570612725400954,0.0
601,0.013588042202267303,0.5462381506110647,0.04799199173028697,0.8753049471422846,0.0,0.23125432730871387,0.34094042625738946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3056014786273993,4.461538461752155e-07
602,0.6511930097657832,0.28653338353069396,0.0012726099563146556,0.4206566878932156,0.0022222222222222222,0.017829094372368813,0.42611434312751667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5977204493414618,3.2892307691904165e-05
603,0.5818057644887947,0.20347464939584742,0.09331678636696297,0.3408109197359839,0.0,0.4841836998697349,0.6914354148824705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026913207681383257,0.0
604,0.7228348525005096,0.8579438720371666,0.9582322174739202,0.2233572882777736,0.0,0.22383822094399397,0.6950357964023958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.640894918431948,0.0
605,0.4507336014655078,0.5357500129664687,0.36001751238702634,0.7568307808883571,0.0,0.22384930486005886,0.4171818546184294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36471204901824095,0.0
607,0.4070486137249659,0.618894681642861,0.507100186510447,0.30356737531335903,0.0,0.08028328835523706,0.3020059596026018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05939920986189244,0.0
608,0.4943331356867805,0.33419149562181916,0.26543768031823006,0.5494932196686739,0.0,0.08609927325035968,0.17695789811152055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3266128587219723,0.0
610,0.5519476221963651,0.17570205487468443,0.3970043269239616,0.29952632142551744,0.0,0.5832058811582669,0.862452802017334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1481057149962384,0.0
611,0.032456403780263085,0.43162966602956754,0.18898721278144326,0.1653583960705305,0.0,0.011520630810774231,0.08017133328827393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004928898652878745,0.0
612,0.9043669347482688,0.5663775758821256,0.09253397412624097,0.09153814295420928,0.0,0.631894663002947,0.004879015561298518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5521115734648151,0.0
613,0.5475450581617757,0.2384843102705263,0.4512770783996511,0.7459247126682265,0.0,0.2782772151502022,0.38275449091889097,0.0,0.0,0.0,0.0,0.0,0.0,0.0001795454545454463,0.0016000000000000133,0.0,0.0,0.8224617818957504,9.200000000110824e-06
614,0.43974305075313536,0.3073765722932684,0.32294169229968117,0.057952929674855054,0.0022222222222222222,0.666531210262388,0.34321195052609893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6897337358235832,2.1138461538437405e-05
615,0.8429770891837272,0.4666334243995484,0.43709220437196267,0.2060965569460652,0.0,0.18549643195301987,0.18672851347648214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06783172133400026,0.0
616,0.47269107585418835,0.507172320335979,0.48558045298978475,0.5590303290209473,0.0,0.0848386759842438,0.012029151017267127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32764445640933226,0.0
617,0.12180188410497692,0.20224279379776053,0.2550837575666246,0.874814701675568,0.0,0.7010256328949219,0.8422330566622567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22045072436928015,0.0
618,0.30563754252367303,0.23256236706488664,0.6391149445064402,0.17280792545481238,0.0,0.3271964342045154,0.2681242260307101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7325981700708653,0.0
619,0.43192022458963064,0.23004465495533993,0.1363951025249758,0.18523977444739323,0.0,0.005823292655084953,0.051657780745598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10547856492132907,0.0
620,0.051729882185368226,0.4388149510510944,0.10716974249469563,0.08723980553794233,0.0,0.16641622766189598,0.04694435669604715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.340903150831963,0.0
621,0.6511930097657832,0.28653338353069396,0.0012726099563146556,0.4206566878932156,0.0,0.017829094372368813,0.42611434312751667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5977204493414618,0.0
622,0.11486721646391089,0.1382856678287853,0.4975978932793412,0.6980644988327819,0.0,0.1262936837322625,0.03519688015517143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02891567243735074,0.0
623,0.5493799607749341,0.4607073467879962,0.5844036638033774,0.7539519313371229,0.0,0.655805551310898,0.1008600088836156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39655862020963856,0.0
