Configuration_ID,Has_Match,mc_config,opt_config
395,True,"{'PRGS': 4.0, 'ORCH_1_Dstop': 5.43, 'ORCH_1_Drestart': 2.85, 'ORCH_1_Fstop': 0.5, 'ORCH_1_Frestart': 0.33, 'PSCS__TAU': 1.0, 'HUM_1_VEL': 31.0, 'HUM_2_VEL': 75.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 1253.73, 'HUM_1_POS_Y': 400.55, 'HUM_2_POS_X': 2877.66, 'HUM_2_POS_Y': 195.43, 'ROB_1_VEL': 46.0, 'ROB_1_CHG': 11.40496291, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 4.0, 'ORCH_1_Dstop': 5.062807284979563, 'ORCH_1_Drestart': 3.0592338095042964, 'ORCH_1_Fstop': 0.7928055986758317, 'ORCH_1_Frestart': 0.3654774900121468, 'PSCS__TAU': 1.0, 'HUM_1_VEL': 92.6752898197584, 'HUM_2_VEL': 34.70908956901138, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 1253.73, 'HUM_1_POS_Y': 400.55, 'HUM_2_POS_X': 2877.66, 'HUM_2_POS_Y': 195.43, 'ROB_1_VEL': 48.11245727142686, 'ROB_1_CHG': 11.40496291, 'SCS': 0.5986177426899996, 'FTG': 0.021399125}"
396,True,"{'PRGS': 1.0, 'ORCH_1_Dstop': 5.27, 'ORCH_1_Drestart': 3.48, 'ORCH_1_Fstop': 0.77, 'ORCH_1_Frestart': 0.2, 'PSCS__TAU': 317.0, 'HUM_1_VEL': 47.0, 'HUM_2_VEL': 42.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 647.35, 'HUM_1_POS_Y': 191.87, 'HUM_2_POS_X': 3922.45, 'HUM_2_POS_Y': 696.76, 'ROB_1_VEL': 45.0, 'ROB_1_CHG': 11.25152727, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 1.0, 'ORCH_1_Dstop': 5.2652725125215225, 'ORCH_1_Drestart': 2.075372970420858, 'ORCH_1_Fstop': 0.607368169524538, 'ORCH_1_Frestart': 0.391302685472299, 'PSCS__TAU': 317.0, 'HUM_1_VEL': 57.60325808074732, 'HUM_2_VEL': 74.89789222949817, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 647.35, 'HUM_1_POS_Y': 191.87, 'HUM_2_POS_X': 3922.45, 'HUM_2_POS_Y': 696.76, 'ROB_1_VEL': 88.75951784567405, 'ROB_1_CHG': 11.25152727, 'SCS': 0.6251321722449993, 'FTG': 0.3346999999999998}"
397,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 6.94, 'ORCH_1_Drestart': 2.46, 'ORCH_1_Fstop': 0.64, 'ORCH_1_Frestart': 0.2, 'PSCS__TAU': 419.0, 'HUM_1_VEL': 45.0, 'HUM_2_VEL': 83.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 2775.41, 'HUM_1_POS_Y': 236.2, 'HUM_2_POS_X': 2190.72, 'HUM_2_POS_Y': 647.18, 'ROB_1_VEL': 76.0, 'ROB_1_CHG': 11.16707318, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 0.0, 'ORCH_1_Dstop': 5.023756793711571, 'ORCH_1_Drestart': 3.340432582650223, 'ORCH_1_Fstop': 0.7046692811794494, 'ORCH_1_Frestart': 0.3359276414152182, 'PSCS__TAU': 419.0, 'HUM_1_VEL': 46.59135341722871, 'HUM_2_VEL': 58.96984911403189, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 2775.41, 'HUM_1_POS_Y': 236.2, 'HUM_2_POS_X': 2190.72, 'HUM_2_POS_Y': 647.18, 'ROB_1_VEL': 66.99495199382369, 'ROB_1_CHG': 11.16707318, 'SCS': 0.7734057952619051, 'FTG': 0.0541587333333333}"
398,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 6.252903171, 'ORCH_1_Drestart': 2.449610385, 'ORCH_1_Fstop': 0.6397975668, 'ORCH_1_Frestart': 0.1692762312, 'PSCS__TAU': 356.0, 'HUM_1_VEL': 91.33779917, 'HUM_2_VEL': 31.76570817, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 751.28, 'HUM_1_POS_Y': 209.26, 'HUM_2_POS_X': 618.66, 'HUM_2_POS_Y': 271.69, 'ROB_1_VEL': 45.72354762, 'ROB_1_CHG': 12.23051395, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 0.0, 'ORCH_1_Dstop': 6.89136021348395, 'ORCH_1_Drestart': 4.023258614725415, 'ORCH_1_Fstop': 0.7841757494123239, 'ORCH_1_Frestart': 0.3808761606277503, 'PSCS__TAU': 355.0, 'HUM_1_VEL': 99.14386081279083, 'HUM_2_VEL': 38.35672679714339, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 751.28, 'HUM_1_POS_Y': 209.26, 'HUM_2_POS_X': 618.66, 'HUM_2_POS_Y': 271.69, 'ROB_1_VEL': 78.60604111645354, 'ROB_1_CHG': 12.23048952, 'SCS': 0.4842784969999996, 'FTG': 0.0598002238095237}"
399,True,"{'PRGS': 4.0, 'ORCH_1_Dstop': 6.21, 'ORCH_1_Drestart': 3.04, 'ORCH_1_Fstop': 0.68, 'ORCH_1_Frestart': 0.27, 'PSCS__TAU': 458.0, 'HUM_1_VEL': 43.0, 'HUM_2_VEL': 77.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 313.23, 'HUM_1_POS_Y': 326.62, 'HUM_2_POS_X': 2871.27, 'HUM_2_POS_Y': 197.78, 'ROB_1_VEL': 94.0, 'ROB_1_CHG': 11.27493409, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 4.0, 'ORCH_1_Dstop': 6.87525898225982, 'ORCH_1_Drestart': 3.7287071498740345, 'ORCH_1_Fstop': 0.7294381531159376, 'ORCH_1_Frestart': 0.3332813615102717, 'PSCS__TAU': 458.0, 'HUM_1_VEL': 60.6468503197969, 'HUM_2_VEL': 32.53158357671234, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 313.23, 'HUM_1_POS_Y': 326.62, 'HUM_2_POS_X': 2871.27, 'HUM_2_POS_Y': 197.78, 'ROB_1_VEL': 37.628555598981904, 'ROB_1_CHG': 11.27493409, 'SCS': 0.7023487539642859, 'FTG': 0.1328043333333333}"
400,True,"{'PRGS': 3.0, 'ORCH_1_Dstop': 6.12, 'ORCH_1_Drestart': 4.05, 'ORCH_1_Fstop': 0.67, 'ORCH_1_Frestart': 0.23, 'PSCS__TAU': 1.0, 'HUM_1_VEL': 47.0, 'HUM_2_VEL': 47.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 462.51, 'HUM_1_POS_Y': 182.17, 'HUM_2_POS_X': 2874.59, 'HUM_2_POS_Y': 199.5, 'ROB_1_VEL': 51.0, 'ROB_1_CHG': 11.10224885, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 3.0, 'ORCH_1_Dstop': 5.87101362902223, 'ORCH_1_Drestart': 3.8801549740363126, 'ORCH_1_Fstop': 0.7226225647192531, 'ORCH_1_Frestart': 0.3679981366595616, 'PSCS__TAU': 1.0, 'HUM_1_VEL': 97.56787801764892, 'HUM_2_VEL': 32.2015949023012, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 462.51, 'HUM_1_POS_Y': 182.17, 'HUM_2_POS_X': 2874.59, 'HUM_2_POS_Y': 199.5, 'ROB_1_VEL': 77.4169090268776, 'ROB_1_CHG': 11.10224885, 'SCS': 0.3693618861899996, 'FTG': 0.034139}"
401,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 7.28, 'ORCH_1_Drestart': 2.42, 'ORCH_1_Fstop': 0.76, 'ORCH_1_Frestart': 0.36, 'PSCS__TAU': 350.0, 'HUM_1_VEL': 79.0, 'HUM_2_VEL': 46.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 2970.74, 'HUM_1_POS_Y': 312.58, 'HUM_2_POS_X': 403.78, 'HUM_2_POS_Y': 753.84, 'ROB_1_VEL': 46.0, 'ROB_1_CHG': 11.10487694, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 0.0, 'ORCH_1_Dstop': 5.019924721135312, 'ORCH_1_Drestart': 4.408313952187751, 'ORCH_1_Fstop': 0.5496267076970319, 'ORCH_1_Frestart': 0.2492794157233455, 'PSCS__TAU': 351.0, 'HUM_1_VEL': 33.98657384100275, 'HUM_2_VEL': 37.43120489633301, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 2970.74, 'HUM_1_POS_Y': 312.58, 'HUM_2_POS_X': 403.78, 'HUM_2_POS_Y': 753.84, 'ROB_1_VEL': 78.12348800439293, 'ROB_1_CHG': 11.10490137, 'SCS': 0.5098576173952375, 'FTG': 0.0098410833333333}"
402,True,"{'PRGS': 3.0, 'ORCH_1_Dstop': 6.42, 'ORCH_1_Drestart': 2.66, 'ORCH_1_Fstop': 0.55, 'ORCH_1_Frestart': 0.21, 'PSCS__TAU': 115.0, 'HUM_1_VEL': 20.0, 'HUM_2_VEL': 48.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 676.97, 'HUM_1_POS_Y': 190.41, 'HUM_2_POS_X': 2882.69, 'HUM_2_POS_Y': 209.97, 'ROB_1_VEL': 92.0, 'ROB_1_CHG': 11.12849979, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 3.0, 'ORCH_1_Dstop': 5.6331694383766, 'ORCH_1_Drestart': 3.822024365005974, 'ORCH_1_Fstop': 0.7869267701525077, 'ORCH_1_Frestart': 0.3770867664401356, 'PSCS__TAU': 115.0, 'HUM_1_VEL': 64.48075216845312, 'HUM_2_VEL': 36.41154274770752, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 676.97, 'HUM_1_POS_Y': 190.41, 'HUM_2_POS_X': 2882.69, 'HUM_2_POS_Y': 209.97, 'ROB_1_VEL': 50.060010990558894, 'ROB_1_CHG': 11.12849979, 'SCS': 0.5387548641899997, 'FTG': 0.0452085}"
403,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 5.41, 'ORCH_1_Drestart': 4.19, 'ORCH_1_Fstop': 0.62, 'ORCH_1_Frestart': 0.26, 'PSCS__TAU': 540.0, 'HUM_1_VEL': 38.0, 'HUM_2_VEL': 79.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 3115.69, 'HUM_1_POS_Y': 584.43, 'HUM_2_POS_X': 138.53, 'HUM_2_POS_Y': 411.75, 'ROB_1_VEL': 39.0, 'ROB_1_CHG': 11.22282963, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 0.0, 'ORCH_1_Dstop': 6.636884947315563, 'ORCH_1_Drestart': 2.0077340016853475, 'ORCH_1_Fstop': 0.7762550712562597, 'ORCH_1_Frestart': 0.3961082670456625, 'PSCS__TAU': 540.0, 'HUM_1_VEL': 32.20683824152805, 'HUM_2_VEL': 48.198289829563066, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 3115.69, 'HUM_1_POS_Y': 584.43, 'HUM_2_POS_X': 138.53, 'HUM_2_POS_Y': 411.75, 'ROB_1_VEL': 77.7166788324207, 'ROB_1_CHG': 11.22282963, 'SCS': 0.2071353588785713, 'FTG': 0.3371179880952381}"
404,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 5.64, 'ORCH_1_Drestart': 4.07, 'ORCH_1_Fstop': 0.54, 'ORCH_1_Frestart': 0.17, 'PSCS__TAU': 257.0, 'HUM_1_VEL': 34.0, 'HUM_2_VEL': 57.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 387.72, 'HUM_1_POS_Y': 259.61, 'HUM_2_POS_X': 2926.68, 'HUM_2_POS_Y': 408.94, 'ROB_1_VEL': 83.0, 'ROB_1_CHG': 12.39720755, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 0.0, 'ORCH_1_Dstop': 5.041470953135551, 'ORCH_1_Drestart': 3.313660105365455, 'ORCH_1_Fstop': 0.7245445336095927, 'ORCH_1_Frestart': 0.3891207344533812, 'PSCS__TAU': 257.0, 'HUM_1_VEL': 65.98851799053563, 'HUM_2_VEL': 30.04377882644836, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 387.72, 'HUM_1_POS_Y': 259.61, 'HUM_2_POS_X': 2926.68, 'HUM_2_POS_Y': 408.94, 'ROB_1_VEL': 35.12610125912243, 'ROB_1_CHG': 12.39720755, 'SCS': 0.6350826681899993, 'FTG': 0.2708823488095239}"
405,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 7.44, 'ORCH_1_Drestart': 2.18, 'ORCH_1_Fstop': 0.53, 'ORCH_1_Frestart': 0.19, 'PSCS__TAU': 361.0, 'HUM_1_VEL': 65.0, 'HUM_2_VEL': 82.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 2250.17, 'HUM_1_POS_Y': 407.14, 'HUM_2_POS_X': 2381.88, 'HUM_2_POS_Y': 335.87, 'ROB_1_VEL': 68.0, 'ROB_1_CHG': 12.30372892, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 0.0, 'ORCH_1_Dstop': 6.65313109728223, 'ORCH_1_Drestart': 2.1806675361164385, 'ORCH_1_Fstop': 0.5442728939732491, 'ORCH_1_Frestart': 0.390441993929471, 'PSCS__TAU': 361.0, 'HUM_1_VEL': 33.10268045616067, 'HUM_2_VEL': 39.79169597844489, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 2250.17, 'HUM_1_POS_Y': 407.14, 'HUM_2_POS_X': 2381.88, 'HUM_2_POS_Y': 335.87, 'ROB_1_VEL': 73.35206564922439, 'ROB_1_CHG': 12.30372892, 'SCS': 0.3616343169490472, 'FTG': 0.0140405}"
406,True,"{'PRGS': 3.0, 'ORCH_1_Dstop': 5.18, 'ORCH_1_Drestart': 3.3, 'ORCH_1_Fstop': 0.77, 'ORCH_1_Frestart': 0.21, 'PSCS__TAU': 143.0, 'HUM_1_VEL': 64.0, 'HUM_2_VEL': 79.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 489.61, 'HUM_1_POS_Y': 175.89, 'HUM_2_POS_X': 2886.28, 'HUM_2_POS_Y': 195.34, 'ROB_1_VEL': 83.0, 'ROB_1_CHG': 11.8433051, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 3.0, 'ORCH_1_Dstop': 5.012194105885198, 'ORCH_1_Drestart': 2.531378066092361, 'ORCH_1_Fstop': 0.7885571406953342, 'ORCH_1_Frestart': 0.3958137386091677, 'PSCS__TAU': 143.0, 'HUM_1_VEL': 57.104833581052, 'HUM_2_VEL': 30.15965158489955, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 489.61, 'HUM_1_POS_Y': 175.89, 'HUM_2_POS_X': 2886.28, 'HUM_2_POS_Y': 195.34, 'ROB_1_VEL': 81.99058028570715, 'ROB_1_CHG': 11.8433051, 'SCS': 0.6004961043799997, 'FTG': 0.2060605}"
407,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 6.34, 'ORCH_1_Drestart': 3.28, 'ORCH_1_Fstop': 0.75, 'ORCH_1_Frestart': 0.26, 'PSCS__TAU': 340.0, 'HUM_1_VEL': 83.0, 'HUM_2_VEL': 94.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 3035.95, 'HUM_1_POS_Y': 476.62, 'HUM_2_POS_X': 3222.69, 'HUM_2_POS_Y': 767.67, 'ROB_1_VEL': 72.0, 'ROB_1_CHG': 11.89449703, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 0.0, 'ORCH_1_Dstop': 5.260199438525923, 'ORCH_1_Drestart': 2.70488836261165, 'ORCH_1_Fstop': 0.7909185307574927, 'ORCH_1_Frestart': 0.315571932334218, 'PSCS__TAU': 340.0, 'HUM_1_VEL': 82.59236951414405, 'HUM_2_VEL': 90.38395534780814, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 3035.95, 'HUM_1_POS_Y': 476.62, 'HUM_2_POS_X': 3222.69, 'HUM_2_POS_Y': 767.67, 'ROB_1_VEL': 79.38349954449303, 'ROB_1_CHG': 11.89449703, 'SCS': 0.4368905053066662, 'FTG': 0.0324376916666666}"
408,True,"{'PRGS': 5.0, 'ORCH_1_Dstop': 5.97, 'ORCH_1_Drestart': 3.44, 'ORCH_1_Fstop': 0.76, 'ORCH_1_Frestart': 0.14, 'PSCS__TAU': 231.0, 'HUM_1_VEL': 74.0, 'HUM_2_VEL': 63.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 2713.85, 'HUM_1_POS_Y': 193.87, 'HUM_2_POS_X': 2911.47, 'HUM_2_POS_Y': 195.6, 'ROB_1_VEL': 79.0, 'ROB_1_CHG': 11.87323844, 'SCS': 1.0, 'FTG': 0.0}","{'PRGS': 5.0, 'ORCH_1_Dstop': 6.099638163575351, 'ORCH_1_Drestart': 2.3933157122167543, 'ORCH_1_Fstop': 0.7601292214529636, 'ORCH_1_Frestart': 0.2252233823065393, 'PSCS__TAU': 231.0, 'HUM_1_VEL': 83.43129924708406, 'HUM_2_VEL': 53.61143545137436, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 2713.85, 'HUM_1_POS_Y': 193.87, 'HUM_2_POS_X': 2911.47, 'HUM_2_POS_Y': 195.6, 'ROB_1_VEL': 68.46440142070168, 'ROB_1_CHG': 11.87323844, 'SCS': 1.0, 'FTG': 0.0}"
409,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 5.029798988, 'ORCH_1_Drestart': 2.144414617, 'ORCH_1_Fstop': 0.7435615651, 'ORCH_1_Frestart': 0.2537103083, 'PSCS__TAU': 643.0, 'HUM_1_VEL': 73.28706358, 'HUM_2_VEL': 56.35390809, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 1467.38, 'HUM_1_POS_Y': 280.01, 'HUM_2_POS_X': 607.4, 'HUM_2_POS_Y': 734.15, 'ROB_1_VEL': 66.49403275, 'ROB_1_CHG': 11.93627299, 'SCS': 1.0, 'FTG': 0.0}","{'PRGS': 0.0, 'ORCH_1_Dstop': 5.045892283141498, 'ORCH_1_Drestart': 4.003441747662569, 'ORCH_1_Fstop': 0.5641983117505593, 'ORCH_1_Frestart': 0.2545592587277294, 'PSCS__TAU': 642.0, 'HUM_1_VEL': 84.2337953119808, 'HUM_2_VEL': 63.9548942269311, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 1467.38, 'HUM_1_POS_Y': 280.01, 'HUM_2_POS_X': 607.4, 'HUM_2_POS_Y': 734.15, 'ROB_1_VEL': 79.20269416359174, 'ROB_1_CHG': 11.93622719, 'SCS': 0.7294434560466666, 'FTG': 0.0891322386904762}"
410,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 7.29, 'ORCH_1_Drestart': 3.03, 'ORCH_1_Fstop': 0.75, 'ORCH_1_Frestart': 0.36, 'PSCS__TAU': 488.0, 'HUM_1_VEL': 64.0, 'HUM_2_VEL': 74.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 210.64, 'HUM_1_POS_Y': 762.82, 'HUM_2_POS_X': 1730.07, 'HUM_2_POS_Y': 368.56, 'ROB_1_VEL': 52.0, 'ROB_1_CHG': 12.26656823, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 0.0, 'ORCH_1_Dstop': 5.237518948605275, 'ORCH_1_Drestart': 2.114061569819115, 'ORCH_1_Fstop': 0.7779462565918087, 'ORCH_1_Frestart': 0.3372780945634299, 'PSCS__TAU': 488.0, 'HUM_1_VEL': 47.33514212566482, 'HUM_2_VEL': 33.69524858871815, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 210.64, 'HUM_1_POS_Y': 762.82, 'HUM_2_POS_X': 1730.07, 'HUM_2_POS_Y': 368.56, 'ROB_1_VEL': 77.27868697321807, 'ROB_1_CHG': 12.26656823, 'SCS': 0.5256423608666662, 'FTG': 0.0246847041666666}"
411,True,"{'PRGS': 3.0, 'ORCH_1_Dstop': 7.47, 'ORCH_1_Drestart': 2.19, 'ORCH_1_Fstop': 0.57, 'ORCH_1_Frestart': 0.25, 'PSCS__TAU': 131.0, 'HUM_1_VEL': 63.0, 'HUM_2_VEL': 35.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 428.36, 'HUM_1_POS_Y': 173.65, 'HUM_2_POS_X': 2898.12, 'HUM_2_POS_Y': 195.96, 'ROB_1_VEL': 36.0, 'ROB_1_CHG': 11.42917152, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 3.0, 'ORCH_1_Dstop': 5.863671999846183, 'ORCH_1_Drestart': 3.787216852634741, 'ORCH_1_Fstop': 0.7795981083039304, 'ORCH_1_Frestart': 0.3665388924210722, 'PSCS__TAU': 134.0, 'HUM_1_VEL': 73.57596033199492, 'HUM_2_VEL': 41.91757261131952, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 443.39, 'HUM_1_POS_Y': 183.36, 'HUM_2_POS_X': 2889.94, 'HUM_2_POS_Y': 193.5, 'ROB_1_VEL': 88.82363659522751, 'ROB_1_CHG': 11.22039518, 'SCS': 0.5067311068599997, 'FTG': 0.003804}"
