PRGS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_AGE,HUM_1_STA,HUM_2_FW,HUM_2_AGE,HUM_2_STA,HUM_1_POS_X,HUM_1_POS_Y,HUM_2_POS_X,HUM_2_POS_Y,ROB_1_VEL,ROB_1_CHG,SCS
5.0,7.27,3.92,0.51,0.36,168.0,45.0,93.0,2.0,1.0,1.0,0.0,0.0,2.0,2747.17,193.79,2889.94,193.49,52.0,12.25871126,0.359150266333333
5.0,6.21,3.36,0.62,0.2,112.0,51.0,64.0,2.0,1.0,0.0,2.0,0.0,0.0,2903.14,195.52,2857.59,200.51,78.0,11.54176812,0.10545389200000008
0.0,6.25,2.45,0.64,0.17,237.0,91.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,310.72,131.25,618.66,271.69,45.0,12.19438684,0.12412673111904779
0.0,7.006962322,4.448633209,0.6618493277,0.3565808487,496.0,76.1208014,75.17410024,2.0,1.0,2.0,2.0,1.0,1.0,801.43,728.17,364.2,741.87,35.49806476,11.76605746,0.05057092200000001
2.0,7.44,2.48,0.71,0.13,84.0,30.0,98.0,1.0,1.0,2.0,1.0,1.0,0.0,448.44,198.69,2493.98,206.95,58.0,11.78092429,0.3633261149999996
0.0,6.34,3.61,0.73,0.27,253.0,95.0,38.0,0.0,0.0,1.0,2.0,0.0,0.0,2184.49,263.17,70.15,332.47,30.0,11.43778485,0.10353195466666673
2.0,7.41,3.84,0.78,0.14,345.0,51.0,43.0,1.0,1.0,0.0,2.0,0.0,1.0,662.1,191.32,2299.97,199.23,42.0,11.6369362,0.33338556641666633
0.0,5.09,3.09,0.73,0.33,106.0,99.0,48.0,0.0,0.0,1.0,1.0,1.0,1.0,397.69,160.02,4010.89,767.06,42.0,11.19033435,0.17929528433333344
4.0,5.43,2.85,0.5,0.33,1.0,31.0,75.0,0.0,0.0,0.0,2.0,0.0,2.0,1320.74,433.92,2877.66,195.43,46.0,11.40497128,0.04907230000000001
0.0,6.390427215,3.210549562,0.611399173,0.2677713098,364.0,90.13604546,78.78876294,1.0,1.0,2.0,1.0,0.0,0.0,1975.07,415.23,4004.57,246.63,75.74198069,11.74627951,0.11153259966666676
0.0,6.94,2.46,0.64,0.2,1.0,45.0,83.0,2.0,1.0,1.0,0.0,0.0,1.0,2775.41,236.2,2190.72,647.18,76.0,11.13018774,0.04907230000000001
0.0,7.42,2.81,0.72,0.16,463.0,78.0,76.0,1.0,0.0,2.0,2.0,1.0,2.0,314.95,157.39,2292.61,482.03,42.0,11.38091017,0.472295875333333
0.0,7.17,3.62,0.71,0.16,110.0,69.0,60.0,0.0,0.0,0.0,2.0,0.0,2.0,403.29,171.22,1596.1,315.44,33.0,12.15886244,0.21240696066666662
0.0,7.23,4.03,0.67,0.2,1.0,49.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,3009.75,615.6,947.86,795.78,85.0,11.48764389,0.576727390666667
0.0,6.81,2.96,0.6,0.22,592.0,35.0,73.0,0.0,1.0,0.0,1.0,0.0,0.0,2823.94,340.35,190.55,268.99,36.0,12.04757798,0.13330864250000007
1.0,5.9,3.15,0.65,0.23,270.0,96.0,18.0,2.0,0.0,1.0,2.0,1.0,2.0,537.9,195.31,1172.11,759.79,95.0,12.32227979,0.43117351766666645
2.0,5.05,3.94,0.65,0.34,183.0,64.0,53.0,2.0,1.0,0.0,2.0,1.0,0.0,795.97,198.31,2563.44,189.78,91.0,11.52654641,0.5277800789999997
3.0,5.48,2.63,0.65,0.17,178.0,23.0,65.0,0.0,0.0,2.0,0.0,1.0,2.0,500.38,185.11,2874.12,194.38,37.0,11.21125183,0.049915779
0.0,7.417621812,2.808788351,0.7234641105,0.164393013,695.0,78.74245869,76.22627427,1.0,0.0,2.0,2.0,1.0,2.0,2011.81,315.73,2292.61,482.03,42.2241352,11.45025736,0.3293100708333331
3.0,6.21,3.36,0.62,0.2,223.0,51.0,64.0,2.0,1.0,0.0,2.0,0.0,0.0,435.93,181.46,2857.59,200.51,78.0,11.57500259,0.08621064599999999
0.0,6.67,2.9,0.73,0.14,404.0,54.0,43.0,0.0,1.0,2.0,0.0,0.0,1.0,179.28,621.78,2626.14,228.42,39.0,11.09931324,0.21327761099999998
0.0,5.27,3.48,0.77,0.2,317.0,47.0,42.0,1.0,1.0,0.0,0.0,1.0,2.0,332.06,158.96,4048.1,687.35,45.0,11.25153054,0.17594692266666684
0.0,5.86,3.32,0.61,0.16,435.0,54.0,38.0,1.0,0.0,2.0,1.0,1.0,0.0,3599.64,770.47,4445.72,743.68,72.0,12.105456,0.18505859858333337
3.0,5.21,4.08,0.71,0.34,188.0,22.0,39.0,1.0,1.0,0.0,2.0,1.0,0.0,486.05,184.99,2900.07,199.85,93.0,11.58902486,0.5987589284999997
3.0,6.21,3.36,0.62,0.2,223.0,51.0,64.0,2.0,1.0,0.0,2.0,0.0,0.0,486.19,181.34,2857.59,200.51,78.0,11.5750044,0.08621064599999999
0.0,7.29,2.83,0.65,0.32,97.0,58.0,79.0,1.0,1.0,0.0,2.0,1.0,1.0,336.84,164.7,4434.23,442.63,78.0,11.75126607,0.30599108249999973
0.0,6.34,3.28,0.75,0.26,340.0,83.0,94.0,2.0,1.0,1.0,0.0,0.0,0.0,3035.95,476.62,3222.69,767.67,72.0,11.89448811,0.1364520645000001
0.0,5.83,4.26,0.51,0.33,636.0,61.0,49.0,2.0,1.0,0.0,0.0,1.0,1.0,107.37,392.88,2588.26,228.29,36.0,11.60908687,0.24990751449999976
0.0,7.29,2.83,0.65,0.32,1.0,58.0,79.0,1.0,1.0,0.0,2.0,1.0,1.0,335.34,167.56,4434.23,442.63,78.0,11.72311379,0.3055693429999997
3.0,7.05,2.13,0.64,0.29,311.0,98.0,67.0,0.0,0.0,1.0,1.0,0.0,1.0,398.58,160.42,2814.54,198.06,82.0,11.60339367,0.12506750866666685
0.0,5.43,2.85,0.5,0.33,253.0,31.0,75.0,0.0,0.0,0.0,2.0,0.0,2.0,211.87,723.35,1777.71,414.59,46.0,11.48085857,0.04907230000000001
0.0,7.44,2.18,0.53,0.19,121.0,65.0,82.0,2.0,0.0,2.0,2.0,1.0,0.0,2250.17,407.14,2381.88,335.87,68.0,12.23142426,0.3139304614999997
2.0,7.23,4.3,0.66,0.24,335.0,61.0,46.0,0.0,1.0,0.0,1.0,0.0,1.0,110.16,339.59,2850.17,196.58,98.0,12.03738355,0.7379352166666672
0.0,5.05,3.72,0.58,0.31,215.0,83.0,85.0,0.0,0.0,0.0,1.0,1.0,1.0,359.71,164.64,2434.94,304.36,60.0,12.26623357,0.12926757850000026
0.0,5.54,3.88,0.66,0.11,315.0,72.0,54.0,1.0,0.0,2.0,1.0,1.0,0.0,833.55,205.47,2652.23,681.42,92.0,11.4225277,0.5030077885555552
0.0,5.48,4.39,0.61,0.26,339.0,89.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0,331.56,160.89,2208.45,330.22,71.0,11.40369547,0.15502808133333348
2.0,5.27,3.48,0.77,0.2,159.0,47.0,42.0,1.0,1.0,0.0,0.0,1.0,2.0,647.35,191.87,2970.5,198.32,45.0,11.20475649,0.12242659016666682
0.0,5.91,3.66,0.72,0.16,369.0,81.0,83.0,2.0,0.0,0.0,1.0,1.0,0.0,852.89,736.36,4377.75,457.08,79.0,11.83699728,0.09953061066666673
4.0,5.94,4.09,0.55,0.34,1.0,95.0,73.0,2.0,0.0,1.0,1.0,0.0,2.0,2865.39,191.72,2906.42,194.69,44.0,11.26618748,0.04907230000000001
2.0,6.13,4.27,0.73,0.26,152.0,86.0,67.0,1.0,1.0,1.0,1.0,1.0,2.0,278.17,163.22,2583.21,192.59,91.0,11.56638934,0.5058016824999997
0.0,6.84,4.09,0.55,0.4,499.0,82.0,90.0,1.0,0.0,0.0,0.0,0.0,2.0,2395.67,515.35,2973.66,264.56,92.0,11.67045035,0.5909207749999996
0.0,7.01,4.45,0.66,0.36,495.0,76.0,75.0,2.0,1.0,2.0,2.0,1.0,1.0,801.43,728.17,364.2,741.87,35.0,11.76602082,0.05057092200000001
0.0,5.9,3.15,0.65,0.23,405.0,96.0,30.0,2.0,0.0,1.0,2.0,1.0,2.0,4435.4,584.89,110.12,754.44,95.0,12.36323709,0.48525237066666654
0.0,7.12,3.68,0.6,0.23,385.0,37.0,85.0,0.0,0.0,0.0,0.0,0.0,2.0,2974.93,410.44,3634.84,277.1,61.0,12.30329478,0.12874923250000003
0.0,7.44,2.48,0.71,0.13,1.0,51.0,98.0,1.0,1.0,2.0,1.0,1.0,0.0,318.71,157.47,3108.03,421.63,58.0,11.75629253,0.39009891749999964
1.0,5.41,3.39,0.67,0.11,183.0,32.0,30.0,2.0,1.0,1.0,0.0,1.0,0.0,836.12,210.0,2641.97,178.4,60.0,11.24179038,0.1171067555000001
0.0,6.36,3.68,0.5,0.15,273.0,42.0,98.0,1.0,0.0,2.0,2.0,0.0,0.0,4377.5,337.95,2412.61,597.02,70.0,11.80190255,0.15676288800000013
5.0,5.05,3.94,0.65,0.34,1.0,64.0,53.0,2.0,1.0,0.0,2.0,1.0,0.0,2935.61,195.72,2850.06,197.14,91.0,11.47226229,0.6374464029999998
0.0,7.07,3.85,0.61,0.32,279.0,32.0,55.0,1.0,0.0,2.0,0.0,0.0,1.0,353.96,179.72,1003.85,774.62,95.0,11.44580982,0.3898803909999997
4.0,6.26,2.38,0.77,0.39,156.0,72.0,59.0,0.0,1.0,2.0,2.0,0.0,0.0,2197.92,183.41,2849.52,197.29,92.0,12.18504202,0.577080120333333
0.0,6.25,2.45,0.64,0.17,119.0,91.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,310.72,131.25,618.66,271.69,45.0,12.15940477,0.12120454661904777
0.0,6.01,3.44,0.77,0.24,547.0,46.0,80.0,0.0,1.0,0.0,2.0,0.0,2.0,102.2,276.88,100.8,207.37,40.0,11.78919332,0.1914706333333334
3.0,7.3,4.14,0.74,0.19,96.0,87.0,82.0,1.0,0.0,2.0,2.0,1.0,0.0,382.82,157.96,2864.51,194.29,50.0,11.41248001,0.31707735149999977
0.0,7.23,4.03,0.67,0.2,337.0,49.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,3009.75,615.6,947.86,795.78,85.0,11.58488579,0.5797170123333334
0.0,6.94,2.46,0.64,0.2,419.0,45.0,83.0,2.0,1.0,1.0,0.0,0.0,1.0,2775.41,236.2,2190.72,647.18,76.0,11.16707625,0.1266113560000002
0.0,5.91,3.66,0.72,0.16,123.0,81.0,83.0,2.0,0.0,0.0,1.0,1.0,0.0,267.3,157.62,4377.75,457.08,79.0,11.7628985,0.12173247016666677
0.0,6.38,2.79,0.6,0.19,351.0,86.0,63.0,0.0,0.0,1.0,2.0,1.0,1.0,1889.35,340.61,631.28,692.81,75.0,11.48499456,0.08387859483333328
2.0,7.38,2.75,0.59,0.3,125.0,39.0,74.0,0.0,1.0,0.0,1.0,0.0,0.0,411.34,199.61,2436.12,189.24,41.0,11.24326372,0.30623100549999976
0.0,5.32,2.64,0.61,0.36,690.0,56.0,99.0,2.0,0.0,1.0,1.0,0.0,0.0,1466.4,709.97,2587.67,305.43,43.0,11.74909577,0.10238552200000005
0.0,6.67,2.9,0.73,0.14,404.0,54.0,43.0,0.0,1.0,2.0,0.0,0.0,1.0,179.28,621.78,2626.14,228.42,39.0,11.09930454,0.21327761099999998
0.0,6.208928418,3.041876597,0.6826068731,0.2693733066,688.0,43.11057266,77.5826895,0.0,1.0,2.0,1.0,1.0,0.0,169.43,713.47,3733.34,215.79,94.01519694,11.34367308,0.5360236696666664
0.0,5.41,4.19,0.62,0.26,180.0,38.0,79.0,1.0,1.0,2.0,2.0,1.0,2.0,355.76,177.88,138.53,411.75,39.0,11.11601072,0.04907230000000001
0.0,6.55,3.49,0.51,0.38,312.0,77.0,95.0,1.0,0.0,2.0,1.0,1.0,0.0,309.89,136.34,3537.83,710.51,45.0,12.12664269,0.2842245824523809
0.0,5.65,3.24,0.71,0.27,1.0,86.0,80.0,0.0,0.0,1.0,1.0,0.0,0.0,377.77,164.14,4200.11,792.34,85.0,11.60188574,0.5463989064999997
0.0,6.23,3.65,0.64,0.17,109.0,38.0,98.0,0.0,0.0,0.0,0.0,1.0,2.0,362.71,182.8,1495.42,387.52,33.0,12.07268788,0.1429479050000001
3.0,5.17,4.01,0.52,0.36,323.0,34.0,21.0,0.0,0.0,1.0,2.0,0.0,2.0,618.66,195.11,2909.61,200.41,40.0,12.07361005,0.18887418016666682
3.0,6.87,3.35,0.59,0.3,339.0,59.0,59.0,0.0,1.0,1.0,2.0,1.0,0.0,428.01,174.36,2876.2,198.24,76.0,12.24879231,0.12310755900000006
0.0,5.09,2.8,0.68,0.15,461.0,64.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,285.87,142.91,3028.9,755.84,43.0,11.39385073,0.5334758386666661
0.0,6.66,3.14,0.69,0.31,269.0,36.0,93.0,1.0,1.0,0.0,2.0,1.0,2.0,3027.28,185.91,1500.49,362.55,49.0,11.26011433,0.09735746500000012
0.0,6.39,3.21,0.61,0.27,363.0,90.0,78.0,1.0,1.0,2.0,1.0,0.0,0.0,1975.07,415.23,4004.57,246.63,75.0,11.74625508,0.11153259966666676
0.0,5.091160614,2.795799314,0.677393571,0.1482054961,693.0,64.91362022,37.48553482,1.0,0.0,0.0,0.0,0.0,0.0,3018.71,490.02,3028.9,755.84,43.30085563,11.46318778,0.1675328926666669
5.0,6.0,2.49,0.69,0.29,196.0,39.0,36.0,0.0,0.0,1.0,0.0,0.0,2.0,2956.69,197.29,2922.66,204.4,66.0,11.09390213,0.12514651600000015
4.0,5.83,4.26,0.51,0.33,424.0,61.0,49.0,2.0,1.0,0.0,0.0,1.0,1.0,351.19,383.53,2931.67,196.75,36.0,11.54519821,0.2365204549999998
0.0,6.34,3.61,0.73,0.27,253.0,95.0,38.0,0.0,0.0,1.0,2.0,0.0,0.0,2184.49,263.17,70.15,332.47,30.0,11.43778415,0.10353195466666673
5.0,5.45,3.84,0.55,0.15,231.0,51.0,55.0,1.0,0.0,1.0,0.0,0.0,1.0,2463.9,187.38,2937.77,196.4,38.0,11.11744352,0.07760013099999997
0.0,6.29,2.76,0.79,0.16,506.0,65.0,57.0,1.0,1.0,1.0,1.0,0.0,1.0,3013.23,370.06,4338.47,298.47,31.0,11.57682179,0.13564392116666688
5.0,5.77,3.9,0.74,0.33,176.0,35.0,51.0,2.0,0.0,1.0,0.0,1.0,1.0,2535.23,188.73,2910.19,194.33,38.0,11.41496523,0.07802187049999997
0.0,6.67,2.9,0.73,0.14,202.0,54.0,43.0,0.0,1.0,2.0,0.0,0.0,1.0,179.28,621.78,2626.14,228.42,39.0,11.15873703,0.08323563999999989
0.0,5.59,4.24,0.51,0.32,336.0,75.0,87.0,0.0,0.0,2.0,0.0,1.0,1.0,1972.4,260.47,1597.98,306.47,53.0,11.40078403,0.06795144383333325
0.0,5.029798988,2.144414617,0.7435615651,0.2537103083,643.0,73.28706358,56.35390809,2.0,1.0,1.0,0.0,1.0,0.0,1467.38,280.01,607.4,734.15,66.49403275,11.93627299,0.1587742668333335
0.0,5.15,4.13,0.79,0.11,165.0,51.0,52.0,0.0,0.0,0.0,1.0,1.0,1.0,367.53,177.39,2229.06,294.91,54.0,12.21933999,0.11695629500000022
0.0,6.548398864,3.490818206,0.5087270148,0.3780866429,469.0,77.61437062,95.06110578,1.0,0.0,2.0,1.0,1.0,0.0,3077.84,434.87,3537.83,710.51,45.55397122,12.17369301,0.25806368158333326
0.0,6.42,2.15,0.71,0.12,289.0,51.0,83.0,0.0,0.0,0.0,2.0,1.0,1.0,1976.28,407.9,2528.11,229.78,59.0,12.09755946,0.10197904291666675
2.0,5.41,3.39,0.67,0.11,92.0,32.0,30.0,2.0,1.0,1.0,0.0,1.0,0.0,830.12,209.87,2474.14,199.64,60.0,11.21449771,0.1201163946666668
5.0,5.05,2.23,0.61,0.13,1.0,33.0,78.0,0.0,1.0,1.0,1.0,0.0,2.0,2586.4,157.56,2896.08,198.18,72.0,11.46998659,0.1254821075000002
2.0,6.0,2.49,0.69,0.29,392.0,39.0,36.0,0.0,0.0,1.0,0.0,0.0,2.0,692.29,190.09,2428.46,232.52,66.0,11.15107921,0.13265659933333357
3.0,6.01,3.44,0.77,0.24,365.0,46.0,80.0,0.0,1.0,0.0,2.0,0.0,2.0,421.51,188.29,2900.51,194.35,40.0,11.73433259,0.09140926725
0.0,7.29,3.03,0.75,0.36,162.0,64.0,74.0,2.0,0.0,1.0,1.0,0.0,1.0,210.64,762.82,1730.07,368.56,52.0,12.1692443,0.21515064966666664
0.0,6.38,3.71,0.51,0.3,103.0,99.0,36.0,1.0,1.0,0.0,0.0,0.0,0.0,258.25,128.81,352.97,220.62,72.0,11.94007501,0.16861457500000016
0.0,7.07,3.85,0.61,0.32,419.0,32.0,55.0,1.0,0.0,2.0,0.0,0.0,1.0,897.86,674.11,1003.85,774.62,95.0,11.48857856,0.38740253299999977
0.0,6.13,4.36,0.74,0.24,498.0,36.0,56.0,0.0,1.0,1.0,0.0,1.0,1.0,4261.88,758.2,3785.3,270.22,89.0,11.16926877,0.5193300790952378
0.0,7.28,2.42,0.76,0.36,116.0,79.0,46.0,2.0,1.0,0.0,1.0,1.0,0.0,2970.74,312.58,403.78,753.84,46.0,11.12663797,0.25879924166666657
0.0,6.81,2.96,0.6,0.22,1.0,35.0,73.0,0.0,1.0,0.0,1.0,0.0,0.0,2823.94,340.35,190.55,268.99,36.0,11.87538842,0.08922375300000004
0.0,6.8,2.67,0.67,0.24,545.0,54.0,89.0,1.0,1.0,0.0,1.0,1.0,1.0,4374.08,403.67,1396.45,718.65,80.0,11.47632097,0.11689775833333355
0.0,5.59,2.6,0.56,0.26,377.0,59.0,92.0,2.0,1.0,1.0,2.0,0.0,1.0,4161.81,215.39,2432.66,613.06,85.0,12.37726363,0.6430058192499999
0.0,7.42,2.81,0.72,0.16,1.0,78.0,76.0,1.0,0.0,2.0,2.0,1.0,2.0,314.92,157.46,2292.61,482.03,42.0,11.24994104,0.3039767484999998
0.0,6.356011003,3.682627963,0.5042805772,0.1483835261,274.0,42.81548911,98.63076918,1.0,0.0,2.0,2.0,0.0,0.0,4377.5,337.95,2412.61,597.02,70.47396187,11.80192087,0.15676288800000013
0.0,6.94,2.46,0.64,0.2,210.0,45.0,83.0,2.0,1.0,1.0,0.0,0.0,1.0,2775.41,236.2,2190.72,647.18,76.0,11.10645673,0.04907230000000001
2.0,7.3,4.14,0.74,0.19,193.0,87.0,82.0,1.0,0.0,2.0,2.0,1.0,0.0,294.08,150.42,2864.51,194.29,50.0,11.44155639,0.32869128399999975
0.0,6.23,3.85,0.55,0.21,513.0,42.0,96.0,2.0,1.0,0.0,2.0,1.0,1.0,2737.48,327.36,1231.01,749.07,67.0,11.97728287,0.19894829488888877
0.0,7.29,3.03,0.75,0.36,325.0,64.0,74.0,2.0,0.0,1.0,1.0,0.0,1.0,210.64,762.82,1730.07,368.56,52.0,12.21712945,0.2396944005
0.0,6.13,4.36,0.74,0.24,498.0,36.0,56.0,0.0,1.0,1.0,0.0,1.0,1.0,4261.88,758.2,3785.3,270.22,89.0,11.16926877,0.5193300790952378
0.0,6.38,3.71,0.51,0.3,309.0,99.0,36.0,1.0,1.0,0.0,0.0,0.0,0.0,4347.14,534.45,352.97,220.62,72.0,12.0021403,0.12597363633333347
0.0,6.42,2.66,0.55,0.21,229.0,34.0,48.0,2.0,1.0,1.0,2.0,1.0,0.0,2654.51,164.83,1400.13,767.97,92.0,11.1623174,0.46001871383333315
4.0,6.63,2.32,0.64,0.35,201.0,56.0,73.0,1.0,0.0,1.0,1.0,1.0,0.0,2905.61,193.71,2796.19,196.66,84.0,11.13852977,0.07708176749999995
0.0,5.09,3.09,0.73,0.33,1.0,99.0,48.0,0.0,0.0,1.0,1.0,1.0,1.0,397.69,160.02,4010.89,767.06,42.0,11.1598665,0.1757609298333335
0.0,7.38,2.75,0.59,0.3,250.0,39.0,74.0,0.0,1.0,0.0,1.0,0.0,0.0,1853.71,166.59,755.82,276.56,41.0,11.28062674,0.2295721005714285
0.0,6.09,2.93,0.69,0.2,441.0,72.0,35.0,1.0,1.0,1.0,1.0,1.0,1.0,312.1,155.04,2405.18,406.77,34.0,12.13610083,0.25921980920238086
0.0,5.48,4.39,0.61,0.26,169.0,89.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0,331.56,160.89,2208.45,330.22,71.0,11.35341101,0.11002332950000002
0.0,5.207020636,4.077877521,0.7105663065,0.3369301255,565.0,38.16243304,39.10936172,1.0,1.0,0.0,2.0,1.0,0.0,2574.21,202.37,3436.33,223.66,93.00890531,11.70062584,0.641678218333333
0.0,7.29,2.83,0.65,0.32,1.0,58.0,79.0,1.0,1.0,0.0,2.0,1.0,1.0,335.34,167.56,4434.23,442.63,78.0,11.72310558,0.3055693429999997
0.0,6.04,3.97,0.69,0.29,414.0,39.0,66.0,1.0,1.0,0.0,0.0,1.0,0.0,3123.19,226.18,3147.96,466.79,61.0,11.99578242,0.12376813433333345
0.0,5.59,2.6,0.56,0.26,377.0,59.0,92.0,2.0,1.0,1.0,2.0,0.0,1.0,4161.81,215.39,2432.66,613.06,85.0,12.37726363,0.6430058192499999
0.0,6.344594383,3.606513155,0.7273685482,0.2711960155,381.0,95.11392747,38.59925385,0.0,0.0,1.0,2.0,0.0,0.0,2184.49,263.17,70.15,332.47,30.65488963,11.4763476,0.15268703550000023
5.0,7.05,2.13,0.64,0.29,1.0,98.0,67.0,0.0,0.0,1.0,1.0,0.0,1.0,2824.23,195.53,2895.54,198.91,82.0,11.513575,0.08520027000000002
0.0,7.23,4.03,0.67,0.2,169.0,49.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,3009.75,615.6,947.86,795.78,85.0,11.53520415,0.576727390666667
2.0,5.54,3.88,0.66,0.11,210.0,72.0,54.0,1.0,0.0,2.0,1.0,1.0,0.0,393.6,171.93,2515.51,205.66,92.0,11.39067774,0.5164409104999996
0.0,6.250639808,4.11907621,0.5564023618,0.182358181,466.0,94.85228871,41.52335388,2.0,0.0,0.0,1.0,0.0,0.0,1803.78,378.72,2999.74,645.48,55.23603397,12.20066804,0.24119668674999986
0.0,6.7,3.12,0.73,0.3,1.0,39.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,2016.6,417.93,1559.79,221.11,80.0,12.16288898,0.13687504658333344
3.0,5.43,3.21,0.56,0.27,1.0,97.0,65.0,1.0,0.0,2.0,2.0,1.0,1.0,283.37,226.93,2878.52,194.36,47.0,11.99911534,0.06793081399999994
0.0,5.09,2.8,0.68,0.15,692.0,64.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,3018.71,490.02,3028.9,755.84,43.0,11.46313892,0.1675328926666669
0.0,5.45,3.84,0.55,0.15,463.0,51.0,55.0,1.0,0.0,1.0,0.0,0.0,1.0,339.38,165.88,1972.2,631.59,38.0,11.18433783,0.26056468699999974
5.0,6.01,3.44,0.77,0.24,1.0,46.0,80.0,0.0,1.0,0.0,2.0,0.0,2.0,2692.3,177.57,2868.0,193.51,40.0,11.62971641,0.07786616399999997
0.0,6.286599175,2.757701173,0.7865300645,0.1593244239,507.0,65.67462574,57.42188347,1.0,1.0,1.0,1.0,0.0,1.0,3013.23,370.06,4338.47,298.47,31.08951938,11.57685844,0.13564392116666688
0.0,7.29,3.03,0.75,0.36,488.0,64.0,74.0,2.0,0.0,1.0,1.0,0.0,1.0,210.64,762.82,1730.07,368.56,52.0,12.26656823,0.3062973838333331
3.0,5.18,3.3,0.77,0.21,1.0,64.0,79.0,1.0,1.0,2.0,2.0,0.0,0.0,489.61,175.89,2886.28,195.34,83.0,11.80245882,0.16659423400000029
0.0,6.42,2.15,0.71,0.12,145.0,51.0,83.0,0.0,0.0,0.0,2.0,1.0,1.0,1976.28,407.9,2528.11,229.78,59.0,12.05551266,0.06031711749999999
3.0,6.42,2.66,0.55,0.21,115.0,20.0,48.0,2.0,1.0,1.0,2.0,1.0,0.0,400.0,200.0,2882.69,209.97,92.0,11.12850168,0.5630774699999997
3.0,6.25,4.12,0.56,0.18,155.0,94.0,41.0,2.0,0.0,0.0,1.0,0.0,0.0,366.74,151.02,2948.98,200.0,55.0,12.10805174,0.1669544550000002
0.0,7.292803328,3.026528009,0.754000348,0.3633734076,489.0,64.80094066,74.82017189,2.0,0.0,1.0,1.0,0.0,1.0,210.64,762.82,1730.07,368.56,52.36459215,12.26660182,0.3062973838333331
5.0,6.87,3.35,0.59,0.3,170.0,59.0,59.0,0.0,1.0,1.0,2.0,1.0,0.0,2711.96,188.14,2876.2,198.24,76.0,12.19913118,0.12302830600000013
0.0,6.338665593,3.276051149,0.7482240049,0.2577989937,511.0,83.39490016,94.08240515,2.0,1.0,1.0,0.0,0.0,0.0,3035.95,476.62,3222.69,767.67,72.75541654,11.94577046,0.18187321050000008
0.0,5.77,3.9,0.74,0.33,530.0,35.0,85.0,2.0,0.0,1.0,0.0,1.0,1.0,3121.12,256.79,4294.02,721.07,38.0,11.52002226,0.11899936505555575
0.0,6.21,3.04,0.68,0.27,687.0,43.0,77.0,0.0,1.0,2.0,1.0,1.0,0.0,169.43,713.47,3733.34,215.79,94.0,11.34362422,0.5360236696666664
5.0,5.03,2.14,0.74,0.25,214.0,43.0,56.0,2.0,1.0,1.0,0.0,1.0,0.0,2787.17,195.69,2861.44,198.2,66.0,11.80996573,0.17728200550000006
0.0,6.25,2.45,0.64,0.17,119.0,91.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,310.72,131.25,618.66,271.69,45.0,12.15939302,0.12120454661904777
0.0,5.27,3.72,0.59,0.39,440.0,82.0,50.0,0.0,1.0,1.0,0.0,0.0,1.0,2744.96,374.82,2688.23,307.8,86.0,12.0566229,0.5398323681666665
0.0,6.55,3.49,0.51,0.38,468.0,77.0,95.0,1.0,0.0,2.0,1.0,1.0,0.0,3077.84,434.87,3537.83,710.51,45.0,12.17365942,0.2521976385833332
1.0,6.42,3.7,0.53,0.38,1.0,83.0,32.0,2.0,1.0,1.0,2.0,1.0,0.0,110.69,488.87,519.32,262.95,83.0,11.26210042,0.11836621800000004
0.0,6.23,3.85,0.55,0.21,513.0,42.0,96.0,2.0,1.0,0.0,2.0,1.0,1.0,2737.48,327.36,1231.01,749.07,67.0,11.97728287,0.19894829488888877
0.0,6.38,2.79,0.6,0.19,176.0,86.0,63.0,0.0,0.0,1.0,2.0,1.0,1.0,1889.35,340.61,631.28,692.81,75.0,11.43420428,0.05125961200000001
0.0,5.64,4.07,0.54,0.17,257.0,34.0,57.0,1.0,1.0,2.0,0.0,1.0,0.0,387.72,259.61,2926.68,408.94,83.0,12.39720755,0.33311267526190463
0.0,7.23,4.03,0.67,0.2,505.0,49.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,3009.75,615.6,947.86,795.78,85.0,11.63553134,0.5650296813333334
0.0,5.82,3.94,0.54,0.31,363.0,77.0,78.0,1.0,0.0,0.0,2.0,0.0,0.0,311.58,155.65,2436.27,221.71,99.0,12.22940599,0.5297963021190474
5.0,6.8,2.67,0.67,0.24,181.0,54.0,89.0,1.0,1.0,0.0,1.0,1.0,1.0,2592.91,190.13,2899.42,194.11,80.0,11.36832511,0.07828790349999996
0.0,7.3,4.14,0.74,0.19,290.0,87.0,82.0,1.0,0.0,2.0,2.0,1.0,0.0,139.62,401.64,1959.25,253.99,50.0,11.47096181,0.3098545538333331
0.0,6.42,2.66,0.55,0.21,229.0,34.0,48.0,2.0,1.0,1.0,2.0,1.0,0.0,2654.51,164.83,1400.13,767.97,92.0,11.16231655,0.46001871383333315
