PRGS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_AGE,HUM_1_STA,HUM_2_FW,HUM_2_AGE,HUM_2_STA,HUM_1_POS_X,HUM_1_POS_Y,HUM_2_POS_X,HUM_2_POS_Y,ROB_1_VEL,ROB_1_CHG,SCS
0.0,6.453970105505668,3.5155953765276617,0.7243975975190861,0.3825914841426854,289.0,34.81219708839003,59.13417016198274,0.0,0.0,0.0,2.0,1.0,1.0,1976.28,407.9,2528.11,229.78,80.39210350391795,12.09755888,0.09638141541666671
0.0,6.499012895976291,2.367632774947793,0.6880590777758215,0.2808462032061342,629.0,30.989488482608536,57.79269582438146,2.0,1.0,1.0,0.0,0.0,1.0,2775.41,236.2,2190.72,647.18,78.16006939068988,11.23039996,0.15243710300000016
0.0,5.042823926217508,3.922759879910018,0.5730007253198349,0.3975383091492133,440.0,57.99034103336331,94.6532739700222,0.0,0.0,2.0,1.0,1.0,1.0,2739.9,163.62,1449.88,242.42,35.7886768283753,11.12842655,0.31265869399999974
5.0,5.301241585877311,3.649324064085139,0.7508507079044101,0.2810914245212248,1.0,68.40066613925198,54.44728853293018,0.0,0.0,1.0,2.0,0.0,2.0,2957.69,197.54,2895.71,200.36,69.5406519330828,11.98035004,0.15183130950000026
0.0,5.17249130544803,3.995636162287387,0.5286867969654115,0.3739882270700067,169.0,53.610217467804986,30.08438162906424,0.0,0.0,0.0,0.0,0.0,2.0,3009.75,615.6,947.86,795.78,84.06327441535353,11.53520415,0.2601519104999998
0.0,5.028260889039173,3.994649698334465,0.5725151726326743,0.3811325725419377,169.0,54.74045995395607,32.54391317713988,0.0,0.0,0.0,2.0,0.0,2.0,148.0,743.6,1777.71,414.59,91.30310149561562,11.45510884,0.37854974666666663
0.0,5.231351032837112,2.163336533251288,0.5232903957255932,0.3827940807994324,186.0,48.29698184058517,39.57590760712334,2.0,0.0,0.0,2.0,1.0,0.0,3138.2,228.91,1217.09,746.95,78.1862625875848,12.14182164,0.19481898891666674
4.0,5.105495289737558,3.8956069844944015,0.7465251272699874,0.3724444105026704,1.0,81.07179430264453,88.95631396635797,2.0,1.0,1.0,0.0,1.0,0.0,1320.76,191.06,2954.14,199.97,44.56844929415039,11.18747801,0.11326630800000002
0.0,5.002015335431762,3.5305380634610297,0.5200650630152394,0.2286179474983909,558.0,39.82708570166636,95.50532870421266,2.0,0.0,0.0,2.0,1.0,0.0,3138.2,228.91,1217.09,746.95,77.75898661696152,12.25219469,0.33232826974999985
0.0,6.435293322406793,2.532949308162619,0.7391862623315801,0.3042349247267841,506.0,57.64895203586253,67.36299678862439,1.0,1.0,1.0,1.0,0.0,1.0,3013.23,370.06,4338.47,298.47,78.60801104094216,11.57682179,0.14189725716666687
0.0,6.0411816512692615,2.3668068455285667,0.6975475704006991,0.3423848094817909,433.0,47.55251394620285,59.29955497442868,0.0,0.0,0.0,2.0,1.0,1.0,1976.28,407.9,2528.11,229.78,79.98398707368156,12.14154882,0.1419506054166668
2.0,5.031214886700436,4.003759458161593,0.6700086090002907,0.3893771905118827,363.0,64.07232004346481,52.45388108707589,1.0,1.0,0.0,1.0,1.0,1.0,366.29,176.1,2543.23,202.06,86.84261444708075,11.4214838,0.5325750244999996
0.0,7.291103471006511,3.3543757142526074,0.6418214429877533,0.1371847035917441,287.0,55.9766231919913,42.94585932882495,0.0,0.0,2.0,1.0,0.0,1.0,2247.97,177.36,176.55,363.53,81.86538313414854,11.11290272,0.2627368309880951
